seq,unit_dt,u_class,total_tokens,max_tokens
1,4.463296012633467,0.9976699606468918,2107,256
2,1.6257846490594494,0.9153146512508252,2033,256
3,7.754088613452475e-05,0.2702210320323863,1981,256
4,0.19163441600261985,0.4745474917483088,2005,256
5,0.06651677581330927,0.6746230288512638,2037,256
6,7.1899968783575545,0.7167456381873171,2098,256
7,1.073401705249098,0.8991244251871241,2132,256
8,14.57244247490407,0.0460379940268758,1992,256
9,0.010900338295996938,0.4429465950925021,2037,256
10,0.060742570866109756,0.791160820839668,2141,256
11,0.21490718755641874,0.4753114149510256,1936,256
12,0.0031460863824874395,0.3266213155139993,2118,256
13,0.005346267182789234,0.569451451996755,2112,256
14,7.3085405955437456e-06,0.073533292464236,2116,256
15,0.1483597061713857,0.3030905252583661,2087,256
16,0.02464933095148107,0.3242746318153153,2102,256
17,5.110470322794613,0.0048659235955629,2147,256
18,5.250918346834876,0.7239267467331486,2167,256
19,6.741272302103523e-05,0.1432895868421995,1995,256
20,0.032653581973569594,0.7673634949285226,2175,256
21,0.8960971211716614,0.0275703905421164,2057,256
22,0.19643518949790134,0.99182808978289,2134,256
23,0.001089994838458956,0.352825433734484,2108,256
24,0.002818224953034873,0.3865925859856495,2025,256
25,0.502875916061277,0.5694777757530404,2053,256
26,8.199637869990027e-06,0.2346887110155138,1933,256
27,0.06131726155852743,0.9367008506318192,2081,256
28,1.3676957050514122,0.5557369677075992,2062,256
29,0.015347133974323869,0.0220653110691121,2153,256
30,0.20630572745779033,0.0630753806010199,2168,256
31,0.6685688393174094,0.1110194044422123,1975,256
32,0.35170534233930983,0.595852902895801,2042,256
33,0.9975838033458596,0.4034240314897388,1959,256
34,9.287022476364081,0.4817106606832668,2002,256
35,2.8326752697906894,0.912424049322782,2006,256
36,0.5111180937427092,0.2692699429524342,2158,256
37,1.0086728832677747,0.9206733534768484,2175,256
38,8.737094891110592,0.3597227095121172,1965,256
39,0.012845203888145364,0.4144866776054443,2010,256
40,0.06135188458217483,0.4914983067095536,2173,256
41,0.00020313311748564064,0.5885034812826039,1926,256
42,0.45514357884632917,0.6608240398478381,1981,256
43,7.934865484985668,0.4936051967590594,1980,256
44,0.5923809885601334,0.8503273047892924,1936,256
45,5.598122659460119,0.6783201992358705,1933,256
46,0.00046610353687513446,0.7313010105540192,2138,256
47,0.00010643602720729697,0.930251358135754,2143,256
48,1.0896271651424916,0.574506908754291,2116,256
