seq,unit_dt,u_class,tokens_hot,tokens_cold,max_tokens
1,1.056228094228963,0.4039108435115067,2954,1925,256
2,3.6917640032778754,0.9383123539638732,3183,1983,256
3,0.3694436006431411,0.4400570515194391,3005,2043,256
4,0.2843236955909489,0.5623248699658261,2969,1996,256
5,0.3208794060324598,0.4917333770150653,3021,2153,256
6,0.4082770443004451,0.5076531547590211,2960,2060,256
7,0.6185207457845092,0.2430321464309858,3099,1951,256
8,0.5646622113697214,0.4135699225003491,2958,2008,256
9,1.478226375174375,0.690973038972682,3067,1938,256
10,0.5481616132153122,0.1358855744740041,3034,2049,256
11,1.6220075367132014,0.7379989801319382,3050,2158,256
12,3.901230941505629,0.6619142523680126,3146,1934,256
13,0.0744160589996181,0.9199564482506856,3087,2173,256
14,0.1932181659951314,0.7888221093930917,3170,1974,256
15,1.9920776476649893,0.3946405632212744,3087,2025,256
16,0.0061457644955315,0.724305312283839,2982,1936,256
17,2.1231227164006383,0.1227385022366206,3104,2150,256
18,0.899730544794368,0.913841675188652,3160,2037,256
19,1.7113699098477335,0.7809618686411737,2980,1926,256
20,1.2796439188742483,0.2380297539296578,2985,2159,256
21,0.1940903128843578,0.126102152598112,3086,2026,256
22,1.8093620833648945,0.3021478218246642,3120,2062,256
23,0.9481428209921072,0.8978664927456887,3062,2133,256
24,1.2826518234923638,0.3703680085047137,3131,2025,256
25,0.836002757119793,0.8552510679039819,2969,2134,256
26,0.3544731930908046,0.9147302377452736,3119,1957,256
27,0.1096032057196071,0.2249458836342295,3093,2082,256
28,0.5272689255077438,0.4203478277636296,2963,2098,256
29,0.3354992130939269,0.4098328879375409,3005,2071,256
30,2.0605415967522958,0.6344995428934563,2966,2176,256
31,0.8208182364153481,0.7740400747481562,3159,2006,256
32,1.0110769971236984,0.6962399433237468,3064,1966,256
33,1.044329643362901,0.632374712215462,3073,2088,256
34,0.8393186878067084,0.94581429840342,3088,1934,256
35,0.5905670515686982,0.597197985093564,3199,1974,256
36,1.877307136965782,0.9080866082725289,2968,1954,256
