seq,unit_dt,u_class,total_tokens,max_tokens
1,0.7754806288199587,0.18249613204788895,2095,256
2,1.805337958134313,0.8442980605223159,2143,256
3,2.2214012313636435,0.9363937513473027,1998,256
4,1.0643305398418055,0.38305998148449594,2074,256
5,0.505930134599799,0.7856067261535034,1957,256
6,1.9381565071692075,0.49061544784163014,1993,256
7,0.37031288760941083,0.9886429174125849,2097,256
8,0.5271031528659968,0.5843950176290179,2072,256
9,2.5869162738947113,0.702230281516198,2106,256
10,0.37391617877554534,0.3896345920296408,1955,256
11,2.382229154240096,0.035127256994507694,1924,256
12,0.06608913589855268,0.7061267706806774,2137,256
13,0.48633655727299613,0.009087035201280513,2169,256
14,2.3697540744316816,0.9223104403882312,1943,256
15,0.455333873609436,0.05763561792883287,2129,256
16,0.04850626231701228,0.8226395004686201,1949,256
17,0.006973188148133491,0.5618276449774404,2103,256
18,1.9272644982757885,0.899141824385443,2092,256
19,0.15383741297468548,0.8955067576216574,2134,256
20,0.2798010709025751,0.7413527231292286,2079,256
21,0.652023338999345,0.06114798881863026,2119,256
22,0.4776273321821814,0.5431886343117984,2145,256
23,0.19805953118178957,0.3700204632459625,2135,256
24,0.038710770057754404,0.6716849007907817,2086,256
25,0.18220079930001987,0.23034280083628422,1936,256
26,3.368350162301866,0.2247279292134685,1974,256
27,0.0920288447184564,0.14958120345246628,2029,256
28,0.19884127307440924,0.3184373690890585,2140,256
29,0.25693884207288764,0.508186255683374,2149,256
30,0.26701777573122787,0.12026162712224375,2080,256
31,1.3550533421035582,0.6443483284402015,1920,256
32,0.6059761690319496,0.44762210897917887,1965,256
33,2.1456727902645563,0.220029998251018,2127,256
34,0.24101226679808357,0.15634428963819968,2009,256
35,0.9072605518178823,0.07164598780151377,2096,256
36,0.2619549382699394,0.5063283416746389,2009,256
37,1.154014413254397,0.6168351094283564,2003,256
38,2.076053059370547,0.3735541667931692,2009,256
39,0.6790285146557538,0.5098609894729673,2174,256
40,1.3288181179047818,0.7292420882486197,1955,256
41,2.301721410442144,0.47037242105975363,1995,256
42,1.4256777239325555,0.08231021489133394,2114,256
43,0.22012343960417416,0.8540547646360478,1929,256
44,0.8838790566528694,0.08934266781011291,1991,256
45,1.3170839419472857,0.9093637722028413,2141,256
46,1.0229157448538027,0.5645635894585751,1999,256
47,0.441445346061823,0.2339616364895566,1993,256
48,1.0477209172620028,0.5622579662368931,2035,256
49,0.855378097547139,0.13777859406614323,1930,256
50,0.045712190866687576,0.49977206019564113,2135,256
51,0.4646114573373434,0.8157449296077403,1993,256
52,1.5124981664080723,0.5927186150675788,2003,256
53,0.9329441837566441,0.5418774728208637,2145,256
54,0.3898081114081204,0.6297594736441853,1948,256
55,2.3004439298575745,0.3404133391512125,2159,256
56,0.14980041426647325,0.10869765777583118,1974,256
57,1.2587920520191413,0.9873223831679845,2025,256
58,0.36738122948171453,0.6680701883471065,2015,256
59,0.07607671593961221,0.6073905943490832,2085,256
60,0.6932671029581361,0.2622129499926352,1991,256
61,2.0995666162823814,0.016986359981553067,2067,256
62,0.6180714286069366,0.22320113674793163,2107,256
63,3.665675809723398,0.23425283537281516,1922,256
64,0.0015441439974342372,0.21839412233500477,1952,256
65,2.679163890626246,0.7204480522738103,1983,256
66,5.867605624604778,0.10341016661038471,2074,256
67,0.32710463196302625,0.7698910018690217,1965,256
68,0.34610853306070166,0.41290665767203794,1952,256
69,1.6252875862469014,0.5926365991569849,1964,256
70,0.3210842020166565,0.3924188735153282,1952,256
71,0.6279616958550032,0.6446851570716541,2135,256
72,1.6953805948044458,0.04080501826034966,1950,256
73,1.0185589278469391,0.9202154180336525,2061,256
74,0.2973978428239692,0.04044001507302619,2065,256
75,0.8679789853438606,0.9512906625296934,2165,256
76,3.8878727407834575,0.1530082776994569,2110,256
77,2.079476249829435,0.6056571974409904,2103,256
78,2.1986836399914407,0.5186662301931876,1954,256
79,0.8018885927798398,0.5184246730091133,2080,256
80,2.3837052200853126,0.3329248404159757,2063,256
81,0.15313205107396477,0.16221297192588457,2076,256
82,1.4568141594354282,0.879897436278076,2068,256
83,1.3544965079830664,0.01574179198669423,2136,256
84,0.723628079279969,0.3741082881845581,2122,256
85,0.02261089415132053,0.8364911759337229,2139,256
