seq,unit_dt,u_class,total_tokens,max_tokens
1,0.16224200650812184,0.2352765904148273,1959,256
2,0.6583744507177375,0.08990022527440189,2031,256
3,0.725013737045372,0.030576192634772514,2047,256
4,0.4916763077655108,0.8890179712277314,2136,256
5,2.0063167004120257,0.8794658036435052,2097,256
6,2.3537177695210856,0.3207736946202634,2092,256
7,0.41113575644359757,0.9623550317515142,2082,256
8,0.06264526350814859,0.7888456315172008,2053,256
9,2.652211282051855,0.25871760041349623,1995,256
10,6.146288926266961,0.6044216078513708,1974,256
11,0.20848415541461676,0.14008107630549416,2154,256
12,0.7972656637203194,0.02341841187029392,1977,256
13,1.7189837781531467,0.07975886565030199,2111,256
14,2.8087502822874635,0.24718372427188473,2173,256
15,0.4917423032539361,0.8466002109902118,1944,256
16,0.6750382824096662,0.9517626189861093,2159,256
17,0.8419956911464984,0.5476590807239935,2007,256
18,1.0444095951776688,0.7552323638885133,2057,256
19,0.5709671330061288,0.20605534817821436,2003,256
20,0.25041349971759946,0.8080371802230084,1924,256
21,5.497061052002968,0.09972296396845437,2023,256
22,0.22491922237354287,0.5406680751880417,2086,256
23,2.4047947062228086,0.9137990141727443,1927,256
24,3.0928534683163242,0.850147626608376,2015,256
25,1.0920602439984732,0.780092824283179,2165,256
26,0.22460218965749207,0.8846562181418679,2116,256
27,0.025652177456186115,0.5210389356719279,2004,256
28,3.7817563791336943,0.024753367664818393,1953,256
29,0.17660899135492267,0.42831828914996284,1979,256
30,0.9606148943880178,0.17801737853375266,2167,256
31,1.8721237591969448,0.33704993748942924,2044,256
32,0.5447091275161456,0.7399578451992072,2113,256
33,1.6380129793537208,0.7110128674892404,2095,256
34,2.9463556636049897,0.8322888969136581,1967,256
35,0.8271423508359811,0.02000921466007044,1952,256
36,0.47369888297102825,0.060149820590176484,2088,256
37,0.7348354566292246,0.283400504275543,2118,256
38,1.8504319225799162,0.22167978809914035,2072,256
39,0.7075955611343089,0.9454240797391255,2135,256
40,1.1126802917437482,0.5891232620281798,1941,256
41,0.32449181829013407,0.7535466545546363,2071,256
42,0.2669735702421027,0.5229319567935892,2155,256
43,1.0723166538764914,0.6505539244372619,2154,256
44,0.45483722110136127,0.06639124081172842,2053,256
45,3.8983322707647154,0.5870277038415889,1961,256
46,1.0431587303308694,0.15095093565257867,2044,256
47,0.04019706459138291,0.4316609119189203,2083,256
48,1.765545286383494,0.23653816619431367,2120,256
49,1.0128733332779134,0.5611330459522713,2086,256
50,1.6225114122881341,0.6522490669014444,2078,256
51,0.19850056215326864,0.5880097462227267,1939,256
52,0.762697750712944,0.8653656832608166,2149,256
53,1.2490945357884644,0.7017905997388352,2174,256
54,1.8514776009287763,0.9354862463908219,1950,256
55,0.03130184439726302,0.36881798141591615,1936,256
56,2.108251267625961,0.6140416359083846,1978,256
57,0.026341848910215276,0.6170828728396037,2086,256
58,1.7881018639772743,0.6172487277805989,2061,256
59,0.43006198182526345,0.07568494561884309,1938,256
60,0.5737915915308517,0.9865860439068945,1987,256
61,1.5255724652018048,0.9272755292653495,2102,256
62,1.5313837861381367,0.656050176529276,2050,256
63,0.9164500805847747,0.049902836751807955,2176,256
64,0.7152436026501439,0.854561873748052,2009,256
65,0.8526302588879615,0.405868939346964,2169,256
66,0.9043133737982821,0.30832510238661703,2085,256
67,0.9427859739364267,0.5786131547234773,2034,256
68,0.29772821080092704,0.33515881368670974,2039,256
69,0.598400599181002,0.5947615714684154,1947,256
70,0.8919379606901605,0.35610945682095585,1991,256
71,0.7337763997367344,0.40424208136066486,2077,256
72,0.04809152110990134,0.9945260784917186,1940,256
73,0.6727477396323833,0.35929290466306263,2127,256
74,0.42765733548446017,0.1864108528280709,2077,256
75,0.15070990895038244,0.7811013875737449,1938,256
76,0.2931847730817621,0.4858734399405663,2020,256
77,0.42373606878335446,0.8699953297265977,1963,256
78,0.2548121935244764,0.9011163386558237,2015,256
79,1.665151277661169,0.9565111598298961,1960,256
80,0.6303400799453122,0.4216917915808214,1955,256
81,0.056275876696336054,0.4950597552557362,2022,256
82,0.0010202109297246702,0.1532910511850737,2044,256
83,2.2512855868209845,0.6846038307447859,1958,256
84,0.2880295788184714,0.07480500065833817,1955,256
85,2.417844284728032,0.42546191401848754,2038,256
86,0.7495136458249821,0.36700914130629925,2070,256
87,1.1449848955706101,0.6305643533093992,2036,256
88,0.25950320615913136,0.22177596954303624,2164,256
89,0.7363414623300455,0.5884877672225689,2067,256
90,0.3947204933315496,0.8343635416656675,2030,256
91,2.9967188854060645,0.3091275158585045,2019,256
92,2.230925291615647,0.2349150451856099,2014,256
93,2.0568931371574424,0.9431182638527317,2039,256
94,1.697386343085799,0.7670071090376316,2093,256
95,0.11401422343781674,0.5494414183919388,2108,256
96,0.52952488408736,0.14061558958713394,1990,256
97,0.3675624228966905,0.9855432769844723,1930,256
98,1.0491374923699146,0.735684815195552,1969,256
99,1.3469028133497096,0.8594420855735609,2054,256
