seq,unit_dt,u_class,total_tokens,max_tokens
1,9.229468633431237e-17,0.0476612872986557,2118,256
2,2.099872216340682e-12,0.0767598646287057,1946,256
3,2.0258159693803258e-18,0.7888475103467179,2032,256
4,2.515729777509788e-06,0.2085427636887865,2164,256
5,2.0381809270047922e-23,0.522844376857758,2031,256
6,2.0833306914751115e-11,0.7816713301626643,2150,256
7,3.529872777114156e-06,0.6543783684385182,1959,256
8,1.1820650733818165,0.5608807439941661,2105,256
9,3.1124254692084893e-16,0.6767556685626972,1990,256
10,2.5960696897365987e-18,0.242740841969973,2077,256
11,11.94321568829742,0.7708922008183198,2090,256
12,1.3473956352197743e-17,0.971839852394256,2153,256
13,0.0010539274162843003,0.3083796314389284,2143,256
14,3.3974188966078475e-11,0.0692805083391918,1963,256
15,0.31805247202851894,0.5969721895265241,2144,256
16,0.007939163713961386,0.526413913453451,1989,256
17,7.749880283845845,0.2494764048627162,2169,256
18,8.960610914744294e-06,0.4531356266710969,2022,256
19,1.3196466253739927e-06,0.3656195086383768,2052,256
20,9.65028541373871e-16,0.771366265355157,2103,256
21,0.17499791295325018,0.5769412113243981,2009,256
22,1.3115291557996471e-11,0.0937099928671303,1953,256
23,0.37500444858166604,0.0621323921828865,1957,256
24,5.577622397725095e-17,0.5310580689373785,2148,256
25,0.02304927584965675,0.1974959600259779,1930,256
26,2.5961617437655673,0.9472982660848276,1937,256
27,0.12228505608359153,0.2684087362788151,2162,256
28,1.4254742719250488e-06,0.6235692736410164,2034,256
29,7.351019174970054e-06,0.7868811854133115,1920,256
30,1.4020713079958536e-10,0.9415809818931375,2002,256
31,2.098841352314059e-10,0.1329702587605591,2074,256
32,0.10105881426809656,0.3199215746763396,2054,256
33,37.40748861368171,0.1429669233808965,2041,256
34,2.265831248500277e-28,0.0358468046393508,1978,256
35,0.0012858337282294456,0.2950175272184694,2081,256
36,4.2196364323499185e-10,0.2088331362097358,2104,256
37,0.043834753614994046,0.9276450622540956,1935,256
38,0.07299645841639665,0.1165910003211283,2057,256
39,4.015658075199697,0.2443667576462347,2012,256
40,0.14667460691835227,0.781298048575641,2089,256
41,0.09760136682899004,0.1365463115662212,1971,256
42,9.896311709373629e-05,0.9654480515054268,1996,256
43,8.427868592831638e-07,0.4574811825886525,2085,256
44,2.30775738292942e-12,0.9977406263830236,2114,256
45,0.0021178558083536905,0.0766165254036205,2016,256
46,2.3780379231185774e-17,0.632750134942329,2062,256
47,0.29050951854490736,0.9625909497456308,2098,256
48,0.00787036140472394,0.1399746424267366,2119,256
49,2.561213507302891,0.7538779385596853,2072,256
50,5.516872762277045e-21,0.3798178880875622,2043,256
51,0.11403020709952781,0.2995674613159288,1987,256
52,5.063423069036472e-14,0.3830164059979223,2079,256
53,6.421477985827869e-10,0.2766503937048151,2155,256
54,3.255428580676051,0.983593668470747,2124,256
55,2.2825899357903666e-17,0.4184387039957586,2024,256
56,2.495570832384467e-09,0.7147414252921676,1942,256
57,5.909483748775783e-07,0.5026188191093443,2173,256
58,1.0319747770850267e-08,0.1175687110780622,1980,256
59,1.0600687379637026,0.4048383788791591,2062,256
60,9.520929113186352,0.435161589790522,1927,256
61,1.1075189926618569e-07,0.5471076473502131,2088,256
62,0.0007344047937484868,0.2094298661193454,2173,256
63,0.0003056562101894607,0.0947998418338497,1951,256
64,8.366499520837115e-09,0.5578399555271486,2130,256
65,0.00015315924373133396,0.1149796768389718,2031,256
66,3.864808249770515e-07,0.0633003338826742,2104,256
67,2.1644315923630868e-18,0.5451611457325044,2153,256
68,2.622344844496157e-16,0.1934464055993343,1958,256
69,2.6760744685183552e-15,0.5009353456495435,2021,256
70,6.440884811632276e-13,0.3867312410823974,2164,256
71,3.474883014656055e-08,0.3791269879307295,2064,256
72,4.400030112770101e-06,0.3877787155477895,2014,256
73,1.4717329992829844e-07,0.9902119846995062,1978,256
74,0.5987112809678167,0.4664508532563166,2010,256
75,0.18961450120118759,0.6114112238232655,2127,256
76,0.02002907607652903,0.6898486227027539,2066,256
77,4.2899203278990734e-07,0.856944314516441,1999,256
78,0.9502764669573275,0.203700293216629,2139,256
79,1.3137457996143844,0.4604116398322143,2105,256
80,0.0042729328192775695,0.9153535480888738,2141,256
81,7.322682748579914e-09,0.800529936056379,2176,256
82,1.564575915579261,0.7770815769651701,1997,256
83,9.619040087595595e-12,0.510489640212248,2018,256
84,0.0004402377668942412,0.0461793496037696,1952,256
85,7.699663336172856,0.8899107421146425,1952,256
86,6.121126537431836e-24,0.8759291883967165,2078,256
87,2.204345597467512e-17,0.4103101783492847,1990,256
88,2.0362949645342294e-06,0.8430900661886408,2129,256
89,14.077226625802421,0.1600646303402596,2149,256
90,2.651259822020582e-23,0.3513374428830408,2061,256
91,0.007427839972123027,0.2799687273280734,1955,256
92,0.3373101253269185,0.2245985520078193,2100,256
93,0.00015232558852030825,0.1943099843375682,2059,256
94,1.5878479874865488e-16,0.4655838044133683,2046,256
95,1.1697000746876616e-11,0.4554035861575285,2025,256
96,0.011445460846958787,0.321059567364057,2121,256
97,1.3782201517633522e-07,0.1361719149302643,1998,256
98,6.564290198715185e-06,0.3753894993167365,2112,256
99,1.4410992886813611e-08,0.6395288002476172,1958,256
100,2.7624510208028525e-09,0.1639373366054147,1961,256
101,0.054630740883829555,0.884587389040612,2170,256
102,3.98204381056896e-09,0.3506055641048726,1943,256
103,3.4197393200576312e-09,0.4623736741210332,2010,256
104,6.306679145501243e-12,0.0353486698904319,2065,256
105,0.0003259252801763546,0.553223698435859,2143,256
106,0.4405816263660246,0.8360471582240429,1964,256
107,0.0005641901809341479,0.6455833093093122,2038,256
108,1.2583267326809025e-25,0.3948408395784721,2137,256
109,15.399548420032499,0.4694257467726577,2166,256
110,0.039467706635402375,0.1272468921384025,1923,256
111,0.1927362686119398,0.0583174741875913,2084,256
112,2.023562706338512,0.6338127327107854,2036,256
113,0.0007157604877946334,0.9202106293150298,1975,256
114,6.362000871459044e-09,0.7999550604537161,2042,256
115,3.776948838238856e-08,0.831437442302578,1938,256
116,1.8899167852366577e-44,0.9200937346323916,2123,256
117,0.02305064245798188,0.0986939205100119,2141,256
118,0.02256723550341775,0.7121932993342974,2015,256
119,1.0481020939250268e-12,0.6350518859108002,1970,256
120,2.105245265525308e-11,0.1020455017243154,2095,256
121,0.001033200658208635,0.1502848945115116,2097,256
122,0.022195796968240172,0.9571529088512672,2075,256
123,5.8421945817673935,0.557044111719992,2147,256
124,7.929858958741982e-08,0.253639394882343,2126,256
125,2.5627464114988703e-09,0.2866544673909149,1999,256
126,6.5328257141289376e-09,0.7907587857793973,2032,256
127,0.0009040113806375593,0.6156994528211713,1999,256
128,2.554075392842118e-07,0.3907460481214546,2002,256
129,5.408987043897294e-14,0.692357648988787,2074,256
130,0.3516829549207066,0.4584107666642188,2146,256
131,0.06670211818295192,0.4690648488209135,2034,256
132,2.002932612325007e-13,0.4593519280773257,1972,256
133,0.0006063034863274403,0.4271102811174097,2153,256
134,1.586600648139319e-11,0.2311415836000943,2044,256
135,0.11487631474716745,0.1306225331905616,2140,256
136,0.7029856422620536,0.1424047019818672,1960,256
137,0.17648487349975456,0.5579751380688175,1992,256
138,3.1525250834046e-35,0.7358803391510749,2073,256
139,8.866030532648995e-06,0.9062514018075464,1963,256
140,1.0640576853163193e-05,0.9682067367033692,1987,256
141,4.656192279745794e-06,0.6931427401034371,1977,256
142,6.0555310318233816e-05,0.7068173198755147,1954,256
143,0.027992938182821118,0.289300241850654,2025,256
144,2.5499820544461515e-15,0.3890555013422155,1983,256
145,0.000415628260265423,0.1901882729902815,1932,256
146,1.3849040498217202,0.3258717139206908,1950,256
147,0.0015456413519203554,0.81835364601582,1927,256
148,20.400757772894845,0.521857323164085,1923,256
149,4.964260595769071e-06,0.2250288606171427,1992,256
150,1.1793905305103037e-14,0.3495706115519352,2058,256
151,0.060284281492488316,0.9621487203591242,2161,256
152,5.637786760799255e-06,0.1414897351394383,2037,256
153,4.460788761764315e-11,0.4077843090787852,2001,256
154,5.196218071960494e-05,0.0387145364460956,1995,256
155,6.719856755233117e-06,0.1327022014335158,1940,256
156,0.0020925015191394065,0.2359261991334696,2139,256
157,1.8546743539554399e-06,0.0129543279480714,1977,256
158,4.845424129317243e-09,0.2042683527666555,1945,256
159,1.080811913473295e-12,0.4112454347686044,2058,256
160,5.138688508439001e-07,0.3081914101088532,2154,256
161,2.2322493249584494e-07,0.5421334544050563,2118,256
162,6.797310215338322,0.7178000705548184,2092,256
163,0.07042895446073202,0.7285223360277154,2140,256
164,7.124367641835767e-07,0.3646018907077785,2072,256
165,2.172891279204203e-08,0.4375400053801733,2085,256
166,0.04255449514057907,0.1219829769286621,2099,256
167,0.03973845508105552,0.8287215723018599,2066,256
168,3.739802704213654e-11,0.3760307045974816,2067,256
169,6.7897889332298316e-06,0.7251351591373257,2035,256
170,1.0679042688250563e-06,0.932794895369301,1922,256
171,4.725166257338371,0.0265929756906503,2004,256
172,1.205047076870624e-16,0.5420913587903817,2093,256
173,6.927910370878636e-16,0.597696524176334,1940,256
174,0.7096555158675475,0.5721169569776116,2141,256
175,1.7571619088726315e-08,0.6820911355668257,1924,256
176,1.1215759791243485,0.9179205480544976,2024,256
177,0.283493686395364,0.4162878875333468,2146,256
178,0.00020430436458602843,0.1077337177759238,1953,256
179,7.810512958959985e-11,0.1202438465046628,1926,256
180,4.149322703768762,0.245892825832924,2086,256
181,0.0022860357772908754,0.5729235534152582,1940,256
182,1.709088010282261e-20,0.9554190083665264,1996,256
183,2.362874612057921,0.5898416543743643,2097,256
184,5.798922064879786e-12,0.0033428540666492,2114,256
185,11.999354642409894,0.0644266067515429,2020,256
186,0.009297999506693407,0.6566048667861027,2027,256
187,0.00032225804876787425,0.2014888951413184,2026,256
188,0.000231704729008178,0.6852138771989728,2129,256
189,4.461005791403738,0.7622856220552214,1994,256
190,0.13664136786123177,0.5803587991850935,1948,256
191,2.329028713228192e-27,0.7200019712911521,2161,256
192,6.585335701884172e-15,0.1386621197322716,2144,256
193,11.457939083709011,0.1115906258489547,1964,256
194,1.0119189897141755e-12,0.2431599151846728,2125,256
195,0.13558945804008432,0.3149866434207651,2172,256
196,3.3580056454963117e-09,0.7279959480426184,2039,256
197,1.5398726974610861,0.6950754006792633,2073,256
198,0.0009964705442997884,0.909846853492195,2104,256
199,0.1501252519594989,0.8305964871678995,1991,256
200,6.433228302559937e-10,0.1386718188625314,1994,256
201,0.00026052995453900243,0.2929778764479845,1932,256
202,0.9632691530506904,0.9449066498875957,2083,256
203,4.765275660696205e-06,0.4675693615150584,2082,256
204,0.469257947179425,0.5675933361467015,2017,256
205,1.1104437569740924e-08,0.5692604290832349,2122,256
206,0.0001154181800089211,0.5829659412276708,2154,256
207,1.0172242087032121e-13,0.3280789804138198,1998,256
208,8.931238235535053e-11,0.2519843809199157,2097,256
209,0.005675626669066513,0.5856124388944255,2107,256
210,1.9220454296564896e-20,0.4295082264850505,2066,256
211,8.411460071444873,0.1672721449282422,2143,256
212,8.689303645160144e-11,0.4267095829358334,2124,256
213,4.387941996970417e-08,0.5857951528700845,2164,256
214,1.5041989938571865e-16,0.2409349963374537,1983,256
215,0.34042242543018203,0.6927393404531765,2065,256
216,4.225446794459538e-09,0.9194350766589195,1947,256
217,15.964340308832057,0.3418174275135991,1988,256
218,3.4741838210388943e-06,0.8024990907398718,1925,256
219,0.02302146534212731,0.7832474784799537,1937,256
220,0.05534426403529234,0.3398861562797438,2083,256
221,8.763012820115192e-12,0.5761974035377834,2145,256
222,0.5931153934946544,0.8593833953865982,2016,256
223,0.04551312254584031,0.4421602731146904,1931,256
224,0.02215334167989626,0.1282211920537646,2126,256
225,8.186753344406301e-07,0.1388949825787567,2074,256
226,0.052134754535636284,0.8424330211534069,2176,256
227,0.2570508450880111,0.7766482050363984,2000,256
228,0.07960497972628389,0.6350853217328106,1934,256
229,3.0608679088357677e-09,0.5320374813548561,2137,256
230,0.0021950664592247718,0.5416720150734745,1955,256
231,5.320738773727838e-06,0.097596491343984,2086,256
232,0.29791022899883635,0.9052784934434523,1996,256
233,5.282471754361595e-06,0.4264710848574337,2054,256
234,4.639757201938357e-11,0.9431312895819042,2055,256
235,0.499433956147151,0.8603951067600091,1983,256
236,0.0037299240921522835,0.1945993727882425,1953,256
237,3.660303566484684e-10,0.5799511455253603,1986,256
238,0.004383253406793291,0.38004470566479,2093,256
239,1.5742623494178865e-06,0.9650756520930152,2154,256
240,1.0849561241697807,0.2107318365316438,1922,256
241,0.15305081087845673,0.8214552194684281,2068,256
242,6.031855748787947e-10,0.8980433982477234,1963,256
243,8.7211750598072e-11,0.3089481644056746,2064,256
244,3.611916747510322e-21,0.430359757002415,1977,256
245,0.0071325456274064555,0.6605961472205124,2070,256
246,0.005135872919163044,0.6530679707676346,2154,256
247,0.0218613863905544,0.3408094116384211,1959,256
248,0.024495648288926142,0.5226325851261308,2078,256
249,4.929159310256912e-15,0.4235304014385148,1977,256
250,0.03487895197990956,0.1897248025266339,2090,256
251,0.0019523782370289837,0.0239168244686328,1989,256
252,1.5185852628162367e-21,0.3053969287791446,2013,256
253,1.3975924068053426e-18,0.232181956390736,2127,256
254,0.0044088449956800274,0.818155678399476,2088,256
255,0.0035521731505650956,0.3575742019744947,1960,256
256,2.5769003597674345e-09,0.8365595952268622,1960,256
257,2.6194971781571723e-06,0.8767051664109777,2069,256
258,0.01180832929974782,0.3598941110140116,2067,256
259,9.491893113190683,0.986609879110061,2096,256
260,5.204885082076975e-08,0.3936970880412583,2000,256
261,0.01566202802179369,0.5039774641949833,2123,256
262,4.89276284734905e-22,0.0228941224006318,2140,256
263,4.35063721101985e-08,0.8790740502280552,1997,256
264,6.640964150838692e-32,0.1822283480894291,2067,256
265,0.00019454953230335775,0.7157376680740143,2016,256
266,0.26933760549445973,0.0680103260175707,1999,256
267,1.1579885962977596e-10,0.7459925885111279,1985,256
268,6.061775986549391e-06,0.3639560552182063,1928,256
269,21.82754141986845,0.317225368594052,2169,256
270,2.118103624348227,0.447961760823944,2047,256
271,1.4738220618436064,0.1301837979157185,2035,256
272,0.14594162006861622,0.7054961573674632,2041,256
273,9.984011144324904e-09,0.5774145051782316,2036,256
274,2.7596421133478836e-05,0.706356988884289,2142,256
275,0.002299345338262235,0.7316489162667882,2133,256
276,0.0742525965168806,0.9513986028752214,2072,256
277,5.004037361050711e-05,0.7888703337596882,1923,256
278,0.0802202721983502,0.6243856504276061,2117,256
279,3.293132228275713,0.6325542388489155,1955,256
280,15.710756135303654,0.7260186992301338,2023,256
281,0.03725058732516374,0.7815845656560093,2048,256
282,8.381047579875917e-14,0.4412898906247406,2083,256
283,4.072923834215099,0.8542556959322182,2055,256
284,6.1189087228664405e-25,0.112957493140933,2146,256
285,0.1129867712736357,0.0641014527925737,2055,256
286,1.3837318245386808e-06,0.6806257301402934,2017,256
287,5.00619232976482e-06,0.4233554527252242,1975,256
288,0.00024937263245821973,0.6602830040434171,2030,256
289,2.706323823349817e-11,0.885956542976687,2088,256
290,6.295185113474585e-18,0.8345466839542448,2047,256
291,5.146020746767781,0.5061620073337276,2070,256
292,0.0016798294732738432,0.3371590210789789,1980,256
293,0.024827784701212347,0.4324517768798557,2053,256
294,0.04543348033245374,0.68038965803178,2074,256
295,2.766421115994347e-12,0.1824171315103034,2084,256
296,2.822848122969709e-13,0.3799858824436413,2112,256
297,0.1528358988775862,0.7357853120956311,2116,256
298,3.8614484897853034e-21,0.1560661174818077,1957,256
299,0.000698099284623147,0.8377490872610641,2020,256
300,1.1031361838484326e-07,0.4234989600858817,1928,256
301,25.279414280032142,0.972853669895776,2091,256
302,1.898998772036964e-05,0.3833927620365042,2068,256
303,5.138224461972952e-25,0.1101112635988034,2142,256
304,0.00013986926438296906,0.9086016196139914,2117,256
305,0.0014618164824936576,0.8207020521288148,1940,256
306,0.6904330288184322,0.2688869344557095,2050,256
307,6.130243510792827e-07,0.3102593517307175,2080,256
308,1.4529146910595852e-09,0.1782892467926919,2140,256
309,1.4450596679269092,0.849371422376302,1981,256
310,0.00012438802305474213,0.4727746383339967,1983,256
311,2.7430815862944375e-06,0.3852503617395274,2170,256
312,0.7265591858495752,0.5901579469268972,2013,256
313,1.4109597729310216e-08,0.630778374236671,1977,256
314,0.0015066053148432778,0.7368216737751194,2171,256
315,8.966219705217003e-15,0.8285284871245207,2067,256
316,0.0002966378788702997,0.122708298905557,1940,256
317,6.679703714670752e-05,0.0696716743878098,2143,256
318,0.43944159515941106,0.1530619358074378,2167,256
319,1.9442395645992623e-05,0.3050477897365271,2101,256
320,1.1636559277766137e-06,0.956055987218146,2039,256
321,3.458062971133018e-08,0.8245505639881506,2082,256
322,3.105521974350904e-06,0.9541587449481144,2089,256
323,0.08617822893484231,0.3952243231637097,1944,256
324,1.2816707333134622e-16,0.4363908304150932,2160,256
325,0.34687569461903583,0.5864767511061157,2008,256
326,4.274530715016512e-09,0.3939267679416546,2141,256
327,2.3893737451019504e-05,0.5582540983646508,2063,256
328,0.00946291203765231,0.4920074690878183,2090,256
329,0.07417866328164004,0.1621735195209148,2140,256
330,8.251638308544981e-06,0.8695987326621188,2057,256
331,8.431817137323325e-08,0.872734442824183,1935,256
332,4.47113136194494e-05,0.6991394897537128,2150,256
333,0.0971448575329454,0.2121343297228121,1987,256
334,2.571383131630561e-26,0.3623117064951392,2137,256
335,0.0038424209718779835,0.7511014884597119,1920,256
336,4.796667643871246e-16,0.7278457772515385,2136,256
337,1.1184816234597789e-08,0.2506521678011959,2020,256
338,2.418224680083826e-23,0.3422110250192334,2060,256
339,0.00027541866370318257,0.2329910309427377,1942,256
340,2.7325304177559617e-09,0.4336895022390509,1961,256
341,6.942099682801571e-32,0.96684003212263,2100,256
342,1.0027120908307438e-06,0.507023277144371,1992,256
343,4.918403968737742e-05,0.4439960131198298,1942,256
344,0.4709203156577027,0.0858948805756858,1961,256
345,0.024449818218768418,0.5946009670664426,2137,256
346,5.825226794293658e-06,0.2283021310615417,2053,256
347,1.0846392212763417e-09,0.2732247096066734,2062,256
348,5.979981591609922,0.3848452801094415,2122,256
349,0.03516250926227511,0.0990885029611008,1962,256
