seq,unit_dt,u_class,total_tokens,max_tokens
1,6.0136257899769074e-05,0.2352765904148273,1959,256
2,0.906254902011388,0.0899002252744018,2031,256
3,1.066964883904394,0.0305761926347725,2047,256
4,0.3660011312440533,0.8890179712277314,2136,256
5,0.599047203449187,0.8794658036435052,2097,256
6,1.1696617637692293,0.3207736946202634,2092,256
7,3.7284130829170386e-08,0.9623550317515142,2082,256
8,2.5484317662260397e-05,0.7888456315172008,2053,256
9,2.276871029087636,0.2587176004134962,1995,256
10,1.6575515857071583,0.6044216078513708,1974,256
11,9.375885256214058,0.1400810763054941,2154,256
12,1.4008556231641904,0.0234184118702939,1977,256
13,0.4525769173574151,0.0797588656503019,2111,256
14,0.0004274366462478217,0.2471837242718847,2173,256
15,0.0009076528467360552,0.8466002109902118,1944,256
16,0.027475280239071153,0.9517626189861093,2159,256
17,5.961896871795822,0.5476590807239935,2007,256
18,1.4273255869795365,0.7552323638885133,2057,256
19,3.997080108432147,0.2060553481782143,2003,256
20,0.04622663950435633,0.8080371802230084,1924,256
21,0.06279207314831764,0.0997229639684543,2023,256
22,9.822562962615138e-07,0.5406680751880417,2086,256
23,1.2338429756704963,0.9137990141727445,1927,256
24,0.03226163160495642,0.850147626608376,2015,256
25,0.22946851413435893,0.780092824283179,2165,256
26,0.024005207781049795,0.8846562181418679,2116,256
27,0.08463393299890755,0.5210389356719279,2004,256
28,0.00010026925787353089,0.0247533676648183,1953,256
29,0.0019517729086218347,0.4283182891499628,1979,256
30,0.14126533564982063,0.1780173785337526,2167,256
31,1.7065462205448154,0.3370499374894292,2044,256
32,0.38890861679357164,0.7399578451992072,2113,256
33,0.8544927780523286,0.7110128674892404,2095,256
34,2.5877509537355117,0.8322888969136581,1967,256
35,0.18980611398174424,0.0200092146600704,1952,256
36,3.104868073919544,0.0601498205901764,2088,256
37,0.3575628258176734,0.283400504275543,2118,256
38,2.5884636150590623,0.2216797880991403,2072,256
39,2.80176678642232,0.9454240797391256,2135,256
40,0.3080845921275029,0.5891232620281798,1941,256
41,0.006415712475205526,0.7535466545546363,2071,256
42,0.39307550037205463,0.5229319567935892,2155,256
43,2.2282306567486065,0.6505539244372619,2154,256
44,0.00576033647464926,0.0663912408117284,2053,256
45,0.00719428467673854,0.5870277038415889,1961,256
46,0.007310582199821553,0.1509509356525786,2044,256
47,0.08200166341491377,0.4316609119189203,2083,256
48,0.0027925840010587974,0.2365381661943136,2120,256
49,0.007208891775324009,0.5611330459522713,2086,256
50,2.8993788386636536,0.6522490669014444,2078,256
51,1.5074287061191065,0.5880097462227267,1939,256
52,0.3818528896285365,0.8653656832608166,2149,256
53,0.014897959546115374,0.7017905997388352,2174,256
54,0.006637642352181958,0.935486246390822,1950,256
55,7.78772235720184,0.3688179814159161,1936,256
56,2.6554945637753136,0.6140416359083846,1978,256
57,0.06802846363319165,0.6170828728396037,2086,256
58,1.4033842427421077,0.6172487277805989,2061,256
59,0.05644751601602488,0.075684945618843,1938,256
60,0.2558060755415717,0.9865860439068944,1987,256
61,0.2407302946098868,0.9272755292653496,2102,256
62,0.002784806290216855,0.656050176529276,2050,256
63,0.0021519763617515405,0.0499028367518079,2176,256
64,0.0031485962625812714,0.854561873748052,2009,256
65,0.0002033037319695387,0.405868939346964,2169,256
66,0.07913457844599632,0.308325102386617,2085,256
67,2.987465214187671,0.5786131547234773,2034,256
68,0.01964013474004744,0.3351588136867097,2039,256
69,1.3482882997252994,0.5947615714684154,1947,256
70,0.9356771433722,0.3561094568209558,1991,256
71,0.40139616179394433,0.4042420813606648,2077,256
72,0.1016447787071055,0.9945260784917186,1940,256
73,0.07508387701136666,0.3592929046630626,2127,256
74,0.20928783388020605,0.1864108528280709,2077,256
75,8.720368325308197e-07,0.7811013875737449,1938,256
76,15.542108853439728,0.4858734399405663,2020,256
77,0.30766549648753566,0.8699953297265977,1963,256
78,0.02114495605527174,0.9011163386558236,2015,256
79,1.3610018529714103,0.956511159829896,1960,256
80,0.7581739851116212,0.4216917915808214,1955,256
81,1.8748442681140045,0.4950597552557362,2022,256
82,0.033545589096828865,0.1532910511850737,2044,256
83,2.320474071786168,0.6846038307447859,1958,256
84,4.510338428633064,0.0748050006583381,1955,256
85,0.12881827279834143,0.4254619140184875,2038,256
86,5.0523536971307484e-08,0.3670091413062992,2070,256
87,6.575747456004998e-05,0.6305643533093992,2036,256
88,0.15997094359132735,0.2217759695430362,2164,256
89,6.415287110308689,0.5884877672225689,2067,256
90,0.20821680583041435,0.8343635416656675,2030,256
91,4.994853908782755,0.3091275158585045,2019,256
92,0.014960164551308778,0.2349150451856099,2014,256
93,0.025969196696268734,0.9431182638527316,2039,256
94,3.812606209301818,0.7670071090376316,2093,256
95,0.027687945632166786,0.5494414183919388,2108,256
96,8.311040452950857e-05,0.1406155895871339,1990,256
97,0.009251975062534919,0.9855432769844724,1930,256
98,1.438102622612017e-06,0.735684815195552,1969,256
99,0.023376739765070976,0.8594420855735609,2054,256
100,0.00026454672196880066,0.2746385718066328,2089,256
101,0.00018410331931382183,0.4881122417588333,2167,256
102,6.955237137613685e-05,0.1703991462460031,2077,256
103,0.5208200650344821,0.0746008965476786,2079,256
104,0.00016807266220756137,0.4517198878118029,1950,256
105,0.0014907794087296812,0.2635722401284854,2058,256
106,0.3396485797609138,0.4939302990214348,2172,256
107,1.042839495789564e-08,0.0155307955222508,2050,256
108,2.4992825451928167,0.0815878482701064,2062,256
109,4.213211925580483,0.0062713736715087,2141,256
110,0.046276259313193964,0.5316525718818848,1924,256
111,0.020562347858723847,0.6174049158303004,2052,256
112,2.664852311413132e-05,0.0937541129209306,2084,256
113,2.124217122164172,0.7041066067575736,2059,256
114,0.4377450075463362,0.0001496452652532,2154,256
115,1.9898334740688273e-09,0.1655761108107206,2002,256
116,9.282385881915956e-05,0.0911183193248681,2096,256
117,0.04124149956557176,0.979805291219164,2107,256
118,0.050708140904775614,0.6901098364099525,2082,256
119,0.07518006384727935,0.8103028633756274,2143,256
120,15.957757211608458,0.4243141709400198,2147,256
121,0.00025543559760015776,0.91295759419906,1943,256
122,0.001102180614250412,0.1153987499364403,2101,256
123,0.002837945056617872,0.0014088015947397,2120,256
124,2.5451847054869576,0.5192872908622159,2006,256
125,0.0007509573973214163,0.7996994363996803,1982,256
126,2.281685332085313e-05,0.1626150395553773,1977,256
127,7.507150533717113,0.1148080728349122,2149,256
128,2.454278330159434,0.8828529534997974,1964,256
129,0.09235082458042457,0.9739624974620216,2081,256
130,0.3045636784808291,0.5379759168314385,1921,256
131,0.8803652405006698,0.4152537092196522,2048,256
132,1.4236833009839394,0.4937427788636851,1999,256
133,0.3290450873713169,0.1635503724828687,2102,256
134,0.0027282961432090872,0.3395165819948803,2164,256
135,6.286431203148994e-10,0.7672224212704883,1991,256
136,0.1290355611372533,0.8536389368604794,1981,256
137,1.3045265810142942e-06,0.330612879686198,2152,256
138,0.10082837190939786,0.380665576864255,1961,256
139,2.9711092057663102e-05,0.601225234978312,2014,256
140,1.2461998858177823,0.1328832299138977,2119,256
141,0.0006361789539284478,0.2815810429832919,2111,256
142,0.0008359966539141817,0.7889303930344309,2038,256
143,5.019083540194975e-11,0.1433957593494653,2109,256
144,0.007098335137624593,0.625534272815331,2071,256
145,0.015574285925643163,0.8652118074274465,2119,256
146,1.5504105912115371,0.879908205597824,1984,256
147,1.0606003017561045,0.4599719217000393,1927,256
148,1.0217861993057846,0.6791227093693687,2077,256
149,0.6464884317859132,0.5976158840239979,2083,256
150,0.020781338571772327,0.968908328773273,2137,256
151,0.012595604787568588,0.1889326890644491,1966,256
152,0.23971395861699255,0.6266435953902183,2090,256
153,0.5986654600341044,0.8790277924263038,2013,256
154,0.006058184800141774,0.5070358549499066,1976,256
155,8.599225417599385,0.8406378488817156,2113,256
156,1.5522007208107949,0.4212417560674344,2118,256
157,3.581177953500562,0.3534350781075037,1982,256
158,0.7504428706964709,0.0005006188696674,1998,256
159,0.17569283714264686,0.7205261667554179,2089,256
160,1.222434559244267,0.0040666633602476,2160,256
161,0.007966596820434478,0.5075112815328203,2076,256
162,0.003795620580653567,0.727811914472186,1951,256
163,0.12454850343062793,0.1356685344054369,2059,256
164,2.014065656545821,0.5287718705053949,1990,256
165,1.2635845149730998,0.2362566103038761,2069,256
166,0.006309574911178592,0.3147046797906804,1935,256
167,0.03163644074660826,0.3039611760913251,1994,256
168,0.0067553597569416255,0.993736602691918,2069,256
169,0.03149272217433004,0.4675611189203054,2016,256
170,0.7634782552937411,0.3652512491351187,2142,256
171,0.002600359749533926,0.90508668316769,2046,256
172,0.206993298412665,0.1572481342091306,2036,256
173,3.58586944264987,0.5616008384291952,2058,256
174,0.008865076060466567,0.6716727067818028,2066,256
175,0.023266557869119985,0.5795766886815013,1920,256
176,1.39775231124348,0.3391215463798268,2018,256
177,0.6639133887840155,0.0597366293704253,2086,256
178,0.003139036179949754,0.5179404962455331,2113,256
179,8.00224876547768,0.2218956633209128,1928,256
180,0.010117039163137758,0.37881309389723,1928,256
181,8.792804296257221e-05,0.4640655791239111,1974,256
182,3.3605802475936317e-06,0.2684640029423054,1999,256
183,1.2386380103304429,0.8678831758327166,1974,256
184,0.0011905803871457366,0.0493294853505584,1978,256
185,0.7475579583524127,0.290037224023155,2069,256
186,0.028679926225309543,0.8248287202254991,1933,256
187,0.8220555211568582,0.9199807689900634,2097,256
188,0.006487837372590457,0.1996918813632129,2169,256
189,1.0393915370602618,0.0536407545991786,2042,256
190,2.9271174674439555,0.9223243472848428,2006,256
191,0.02324926303125809,0.9112645313256524,2102,256
192,0.0007059547691202714,0.7853483203663291,2160,256
193,0.03571560700989111,0.345690591707593,2175,256
194,0.6807682266032968,0.8149221067952237,1929,256
195,1.9805335837865304e-05,0.3020473464826284,2114,256
196,1.2221259910666755,0.8960540505390511,2067,256
197,0.00042558276751359514,0.2987456415624537,2081,256
198,3.410282772937762e-05,0.9914838762636043,2090,256
199,1.8983636124757075,0.8659709175491365,2129,256
200,0.016174921413227204,0.035501070416954,2094,256
201,0.11125128393902244,0.0730228666927531,2124,256
202,0.18678015980129234,0.2628555514302925,2036,256
203,4.940761787516367,0.0044207482254058,1967,256
204,0.012174484888698446,0.0456488035588835,2103,256
205,0.006064537575021606,0.6721202935937758,1964,256
206,2.0495448050076814,0.9968772161503974,1939,256
207,5.902291701251255,0.0961224797325921,2093,256
208,5.61733633470022,0.5615795337972558,2093,256
209,0.0026546602810693025,0.3569538582426645,1945,256
210,0.00037380488713131414,0.5088089601395337,2091,256
211,0.3928472774116711,0.0660362944909025,2176,256
212,0.6377946041337711,0.0638710388677139,2168,256
213,4.0629205225946174,0.0492244871164222,1924,256
214,0.8347185681565047,0.4503004472658225,2025,256
215,1.127285962965361,0.5742068065816497,2104,256
216,0.010881399594844417,0.4217952012708246,1977,256
217,2.4806249996480023,0.6868925143389017,1926,256
218,0.006343939131986047,0.1157589575129161,2137,256
219,0.006492764757152748,0.1599736495274363,1963,256
220,0.08460467585854843,0.5376393877843337,1940,256
221,0.5098614383746919,0.4748745915591814,1984,256
222,1.5506302625439875e-05,0.1446371810355868,2062,256
223,0.0034542354446510334,0.7134178555918057,1978,256
224,0.06261498038951033,0.9234873062432664,2073,256
225,0.0009796608848648438,0.3613768401157431,2134,256
226,0.001462728918787563,0.1070844628090115,2164,256
227,0.3797468322480617,0.762333643187808,2033,256
228,0.036575143986655755,0.8719984737098813,2033,256
229,2.0243741308392553,0.3375409438592506,2132,256
230,0.10785917602764296,0.0672480979851175,1992,256
231,0.7615964925377896,0.3119803466184458,2012,256
232,0.010095185401121453,0.8748110629017822,2007,256
233,3.0460268986326025,0.1526771684508014,2009,256
234,0.01572323084115849,0.9567810023018792,1998,256
235,0.9482014018322902,0.1096458325975988,2064,256
236,3.1792758951178524,0.535619794206183,2089,256
237,0.001095564774324254,0.1909847637493803,2115,256
238,0.07321779309857131,0.1058152125585375,2040,256
239,1.1265679787769878,0.6107555510682825,2053,256
