seq,unit_dt,u_class,tokens_hot,tokens_cold,max_tokens
1,0.7754806288199587,0.1824961320478889,1333,2095,256
2,1.805337958134313,0.8442980605223159,1268,2143,256
3,2.2214012313636435,0.9363937513473028,1397,1998,256
4,1.0643305398418057,0.3830599814844959,1348,2074,256
5,0.505930134599799,0.7856067261535034,1177,1957,256
6,1.9381565071692075,0.4906154478416301,1218,1993,256
7,0.3703128876094108,0.9886429174125848,1273,2097,256
8,0.5271031528659968,0.5843950176290179,1194,2072,256
9,2.586916273894712,0.702230281516198,1346,2106,256
10,0.3739161787755453,0.3896345920296408,1228,1955,256
11,2.382229154240096,0.0351272569945076,1277,1924,256
12,0.0660891358985526,0.7061267706806774,1223,2137,256
13,0.4863365572729961,0.0090870352012805,1308,2169,256
14,2.3697540744316816,0.9223104403882312,1246,1943,256
15,0.455333873609436,0.0576356179288328,1387,2129,256
16,0.0485062623170122,0.8226395004686201,1246,1949,256
17,0.0069731881481334,0.5618276449774404,1362,2103,256
18,1.9272644982757885,0.899141824385443,1368,2092,256
19,0.1538374129746854,0.8955067576216574,1190,2134,256
20,0.2798010709025751,0.7413527231292286,1404,2079,256
21,0.652023338999345,0.0611479888186302,1198,2119,256
22,0.4776273321821814,0.5431886343117984,1270,2145,256
23,0.1980595311817895,0.3700204632459625,1385,2135,256
24,0.0387107700577544,0.6716849007907817,1340,2086,256
25,0.1822007993000198,0.2303428008362842,1191,1936,256
26,3.368350162301866,0.2247279292134685,1225,1974,256
27,0.0920288447184564,0.1495812034524662,1345,2029,256
28,0.1988412730744092,0.3184373690890585,1178,2140,256
29,0.2569388420728876,0.508186255683374,1362,2149,256
30,0.2670177757312278,0.1202616271222437,1348,2080,256
31,1.3550533421035582,0.6443483284402015,1178,1920,256
32,0.6059761690319496,0.4476221089791788,1378,1965,256
33,2.1456727902645563,0.220029998251018,1236,2127,256
34,0.2410122667980835,0.1563442896381996,1245,2009,256
35,0.9072605518178825,0.0716459878015137,1338,2096,256
36,0.2619549382699394,0.5063283416746389,1247,2009,256
37,1.154014413254397,0.6168351094283564,1304,2003,256
38,2.076053059370547,0.3735541667931692,1231,2009,256
39,0.6790285146557538,0.5098609894729673,1259,2174,256
40,1.3288181179047818,0.7292420882486197,1387,1955,256
41,2.301721410442144,0.4703724210597536,1184,1995,256
42,1.4256777239325555,0.0823102148913339,1212,2114,256
43,0.2201234396041741,0.8540547646360478,1246,1929,256
44,0.8838790566528694,0.0893426678101129,1344,1991,256
45,1.3170839419472855,0.9093637722028411,1158,2141,256
46,1.0229157448538029,0.5645635894585751,1154,1999,256
47,0.441445346061823,0.2339616364895566,1348,1993,256
48,1.0477209172620028,0.5622579662368931,1190,2035,256
49,0.855378097547139,0.1377785940661432,1318,1930,256
50,0.0457121908666875,0.4997720601956411,1245,2135,256
51,0.4646114573373434,0.8157449296077403,1338,1993,256
52,1.5124981664080723,0.5927186150675788,1289,2003,256
53,0.932944183756644,0.5418774728208637,1363,2145,256
54,0.3898081114081204,0.6297594736441853,1200,1948,256
55,2.3004439298575745,0.3404133391512125,1360,2159,256
56,0.1498004142664732,0.1086976577758311,1297,1974,256
57,1.2587920520191411,0.9873223831679844,1309,2025,256
58,0.3673812294817145,0.6680701883471065,1392,2015,256
59,0.0760767159396122,0.6073905943490832,1357,2085,256
60,0.6932671029581361,0.2622129499926352,1315,1991,256
61,2.0995666162823814,0.016986359981553,1288,2067,256
62,0.6180714286069366,0.2232011367479316,1354,2107,256
63,3.665675809723398,0.2342528353728151,1285,1922,256
64,0.0015441439974342,0.2183941223350047,1324,1952,256
65,2.679163890626246,0.7204480522738103,1251,1983,256
66,5.867605624604778,0.1034101666103847,1237,2074,256
67,0.3271046319630262,0.7698910018690217,1235,1965,256
68,0.3461085330607016,0.4129066576720379,1221,1952,256
69,1.6252875862469014,0.5926365991569849,1239,1964,256
70,0.3210842020166565,0.3924188735153282,1260,1952,256
71,0.6279616958550032,0.6446851570716541,1177,2135,256
72,1.6953805948044458,0.0408050182603496,1292,1950,256
73,1.0185589278469391,0.9202154180336524,1196,2061,256
74,0.2973978428239692,0.0404400150730261,1272,2065,256
