seq,unit_dt,u_class,total_tokens,max_tokens
1,5.2295276581345315e-06,0.4039108435115067,1925,256
2,0.7768261327021776,0.9383123539638732,1983,256
3,0.0004016735273615897,0.4400570515194391,2043,256
4,0.42118031504259706,0.5623248699658261,1996,256
5,1.2750354328744051e-05,0.4917333770150653,2153,256
6,0.24844092729508574,0.5076531547590211,2060,256
7,0.4101004022302917,0.2430321464309858,1951,256
8,0.7391589074718284,0.4135699225003491,2008,256
9,1.269274488304526e-06,0.690973038972682,1938,256
10,0.1738533308240416,0.1358855744740041,2049,256
11,0.32589677462681554,0.7379989801319382,2158,256
12,1.1411804096122777,0.6619142523680126,1934,256
13,2.0002636116003156,0.9199564482506856,2173,256
14,1.5731159099013547,0.7888221093930917,1974,256
15,2.893480813056492,0.3946405632212744,2025,256
16,1.2998357547081906e-05,0.724305312283839,1936,256
17,2.160919988598865,0.1227385022366206,2150,256
18,0.0020838650799447625,0.913841675188652,2037,256
19,1.300136731050757,0.7809618686411737,1926,256
20,0.48473376067965945,0.2380297539296578,2159,256
21,0.0004143746535666224,0.126102152598112,2026,256
22,4.201846478151481,0.3021478218246642,2062,256
23,2.231982009940288,0.8978664927456887,2133,256
24,2.753301870536626,0.3703680085047137,2025,256
25,0.0009012304625199667,0.8552510679039819,2134,256
26,0.004637832387093986,0.9147302377452736,1957,256
27,1.4763919467501796,0.2249458836342295,2082,256
28,0.054364014811717924,0.4203478277636296,2098,256
29,1.8404054544202768,0.4098328879375409,2071,256
30,0.05139011361311586,0.6344995428934563,2176,256
31,0.03179290072354374,0.7740400747481562,2006,256
32,5.211526533688491e-05,0.6962399433237468,1966,256
33,1.7438752593122675,0.632374712215462,2088,256
34,1.2087282832354216,0.94581429840342,1934,256
35,0.0437013217867729,0.597197985093564,1974,256
36,0.10677423494838609,0.9080866082725289,1954,256
37,0.8788232813171047,0.4610809417618227,2007,256
38,0.013588610278627386,0.6554221531684737,2144,256
39,0.009255379566493516,0.8380225971665309,2134,256
40,0.9996359970465283,0.9966612529860897,2063,256
41,1.2120510992750673,0.8855770981807894,2014,256
42,0.185849948258542,0.8872789177586504,2076,256
43,0.018529033415479085,0.7862066537589046,2026,256
44,2.0809953421054317,0.0389498533716419,2149,256
45,0.6174398485062016,0.4478984046792994,2165,256
46,0.014301772602676637,0.9351227940330824,2043,256
47,0.03072280488902414,0.4323564100056104,1998,256
48,0.09680149128243165,0.8173617968235506,1944,256
49,0.04482361989110728,0.6067588653051309,2049,256
50,7.619252342967574,0.5766689598620808,2101,256
51,0.001047622862340593,0.3784654924764754,2123,256
52,5.744674677841562e-09,0.8270673021252682,2170,256
53,0.41354876402168433,0.4352880400688599,2043,256
54,0.0012834752562282492,0.6548256997489948,2028,256
55,1.0195683307478456,0.2445778822368479,1961,256
56,0.016035577906480105,0.3930406592958713,2039,256
57,0.002290456160639125,0.4041975503879413,1953,256
58,0.7783946222085715,0.3838691551066517,2150,256
59,0.001568890241592664,0.4215557638476531,2007,256
60,0.003529175547284582,0.6307532321127328,2066,256
61,1.5055234278638565,0.9381480792140864,2023,256
62,0.07479488095700523,0.859946618818036,1982,256
63,0.3097179989618917,0.7753815755523702,2055,256
64,1.9165165437277925,0.4630093675238051,1942,256
65,2.012546931285437,0.3763364716270614,2149,256
66,0.9758735423340517,0.3720306672280264,2034,256
67,0.0004336727248377015,0.8621828346865145,2059,256
68,0.08372771909406358,0.973777377282946,2012,256
69,0.5061705973444759,0.7548552227048944,1955,256
70,0.46019961599976694,0.8505242603721143,1958,256
71,0.465219374202304,0.0103543982003386,2068,256
72,0.010550239319693601,0.2678193025933093,2076,256
73,0.3178735850637194,0.3263079671436315,1995,256
74,1.1582053346954684,0.5520560305892644,2094,256
75,0.04878343632519426,0.2555585202597606,1999,256
76,0.007967831238793095,0.4516811343408954,1956,256
77,8.712833492048411e-05,0.3619623192131032,1963,256
78,0.2912775706550518,0.2961414964422473,2047,256
79,3.25060013324572,0.95554793649727,1946,256
80,3.733499406999528,0.6745489413752392,1937,256
81,0.08545211531043906,0.4892195430869902,2001,256
82,0.00012008173231436837,0.6117315374076877,2089,256
83,0.0023962743989132526,0.8057858881095141,1968,256
84,0.006129390302262216,0.0719561551803183,2117,256
85,0.8955041558312637,0.166045988704985,2113,256
86,0.33433889673186784,0.8537848699261853,1976,256
87,10.27987223704571,0.9825620430752204,1966,256
88,5.297445368053182,0.4365954529304362,2172,256
89,0.004310767911714058,0.2203967447671019,1970,256
90,1.2894938815230823,0.2285311873506843,2144,256
91,6.3974170792724445,0.9874495302771192,1971,256
92,0.011533378067501338,0.692517874555748,1978,256
93,2.380907406836785,0.7785774934233645,1957,256
94,2.4122574832926458,0.4636161444217269,2014,256
95,0.025823654496871674,0.2276230737468333,1927,256
96,2.601465395209413,0.1127572717067035,2150,256
97,0.1662060523517749,0.418034724157088,2122,256
98,7.34706985542467e-05,0.0369477548439568,2152,256
99,4.043411099553074,0.7243450964074124,2088,256
100,1.2387077053722246,0.9821464723751688,2037,256
101,0.25943905728300704,0.9732428015042638,2125,256
102,0.010824862708744455,0.9195685786088796,1958,256
103,0.11243928310430043,0.0789332828917366,2086,256
104,0.01422951237548372,0.6135391062622126,2172,256
105,2.620699060744717,0.7039932594831018,1953,256
106,1.0231903158817064,0.3202909762640773,1989,256
107,3.1777649775233687,0.4619142534077395,1974,256
108,0.27436102880293456,0.2222684195917407,1958,256
109,0.00013387036880002702,0.5156542305990096,1965,256
110,1.3591176169720711,0.0214355444483674,2122,256
111,0.9591777971256424,0.1475436905991891,2018,256
112,1.6438886342119283,0.3306030912688423,1970,256
113,1.6340071506804192,0.2730972309346747,1935,256
114,0.00020590335195797322,0.2117164302279958,1974,256
115,0.05411057837045146,0.236285863532784,1929,256
116,0.48688873372706787,0.5495281331445774,2115,256
117,2.655205533115731,0.443605996300036,1925,256
118,0.000539461290221598,0.4198629778861417,2086,256
119,0.031797708125481064,0.603164723294122,2067,256
120,0.01941895479178782,0.864832795163423,1985,256
121,0.1977944555520125,0.2889859850578111,2055,256
122,2.7421969690401338,0.9272351071531598,2123,256
123,0.0003329010948259543,0.8342263371153498,1936,256
124,0.33923909895568305,0.1589401122081253,2127,256
125,0.7117830586341672,0.5888903394791192,2149,256
126,0.0007287139215779997,0.25871005225356,2048,256
127,0.13143820531196154,0.720617605312253,1958,256
128,1.535591171396102e-08,0.9029623674363664,2077,256
129,0.052810765982017706,0.5518716128954019,2124,256
130,0.2421386368344911,0.4771778872901684,2082,256
131,0.038001581680775054,0.8659043310048485,2135,256
132,0.011131881914409641,0.910914225495634,2079,256
133,0.38298759258804965,0.1669017291025266,2107,256
134,0.4555184727409281,0.8741922416690745,2045,256
135,0.005805786532167388,0.4832346673057636,2073,256
136,0.72841595569353,0.5132926974352257,2032,256
137,0.45684027271355815,0.4720615674478612,2064,256
138,5.220045417226484,0.5222354101933374,2075,256
139,0.09683747767354621,0.8329299799457572,2124,256
140,0.5022265845975418,0.4608798843665327,1966,256
141,1.0267677155409256,0.0070949659787507,1927,256
142,0.8792431027794824,0.9722723764114858,2012,256
143,2.7392915404981353,0.2093892511239419,2056,256
144,0.19576351367162392,0.9062892139147642,1932,256
145,5.347067666903491,0.8941237154671249,2090,256
146,0.08638349231038364,0.4061664495759953,2077,256
147,0.36949239029161496,0.2895536313660271,2176,256
148,0.05188078759023629,0.8183814232852995,2165,256
149,0.45476186406536173,0.7002710873114703,2173,256
150,1.1648291741793092e-05,0.4050548111799271,1951,256
151,0.5350290785555066,0.427194136574459,1927,256
152,6.0903428414821965,0.4394057844981596,2135,256
153,0.011856309016506824,0.2587861488154754,1927,256
154,0.0035760319730403344,0.2838890697460122,2085,256
155,3.321359514606364,0.4495803727943733,2028,256
156,0.00844685113786161,0.0667055939470957,1938,256
157,1.0859178606955031,0.2187852448900593,2125,256
158,0.7678589547956549,0.8444681925215481,2109,256
159,0.03562697699712073,0.3318187572343926,1943,256
160,3.548273270944861e-11,0.5638575757411206,1974,256
161,3.129391829939298,0.6124679418477118,1992,256
162,0.0003554239157574505,0.4898106213574574,1991,256
163,0.11107730682289611,0.855519551349185,2053,256
164,0.08926532383395383,0.1913387633759644,2066,256
165,3.057315572318326,0.8257847395961764,2003,256
166,0.0005279538244644231,0.229716499820345,2066,256
167,0.426726594496953,0.9655374910055275,1973,256
168,0.01007454188585005,0.3603826499042714,2102,256
169,0.08876262071626538,0.1536918910955172,2118,256
170,0.004103169201136702,0.8077398251205895,1944,256
171,0.14679159223934352,0.0012013720788843,2046,256
172,3.8531006894007675e-10,0.7554720218478133,2016,256
173,1.4438589873019532e-07,0.5273501939664758,2109,256
174,0.08278400477363441,0.2214347896007196,2079,256
175,5.219056094859034,0.798237538687411,2143,256
176,1.3982311966598904,0.3439386413365637,1996,256
177,0.545653214101143,0.8023628463399054,2150,256
178,0.7189276633699859,0.1424047319699964,2073,256
179,0.0715533880070626,0.5077378892903847,2104,256
180,0.1141673963750686,0.6178343443121608,2016,256
181,0.08933043808978622,0.6211662852856844,1959,256
182,3.174926881983278e-10,0.5125088284378909,2078,256
183,2.57070355962059,0.7259533440343361,2000,256
184,0.006271644355493351,0.4022898499246879,2107,256
185,0.37973051602845637,0.1796198580746539,2140,256
186,0.15907142522415135,0.0182996417736476,1929,256
187,0.22736175066265593,0.0970446795424911,2170,256
188,0.8241090635223041,0.5961494127004112,2052,256
189,0.36701488979469377,0.3571804635522212,1989,256
190,8.87968899200686,0.2716217907865584,2165,256
191,4.484763739302746,0.0513910495027042,1969,256
192,0.0002787688827773376,0.4910308798617521,2056,256
193,0.039795112732611417,0.6669319276085979,1924,256
194,0.04506401021289794,0.4479606596129177,2012,256
195,0.0028696453946498736,0.1901577612875321,2049,256
196,0.2045837740333769,0.5788859233073139,1976,256
197,1.4391625706301205,0.9856681103787628,1963,256
198,0.06926670455943294,0.323038986501714,2099,256
199,0.393400637433665,0.4156663037020078,2105,256
200,0.193387025084963,0.884811317136212,2153,256
