seq,unit_dt,u_class,total_tokens,max_tokens
1,0.6277185943685336,0.9976699606468918,2107,256
2,0.02157134306672495,0.9153146512508253,2033,256
3,0.16622341951530312,0.27022103203238634,1981,256
4,0.9341478797256434,0.4745474917483088,2005,256
5,0.46817695624842387,0.6746230288512638,2037,256
6,0.1220931930221864,0.7167456381873171,2098,256
7,2.1121924544176163,0.8991244251871241,2132,256
8,0.21431833365203734,0.046037994026875806,1992,256
9,0.11493563161433586,0.4429465950925021,2037,256
10,0.5450424281058857,0.791160820839668,2141,256
11,0.15502649915293337,0.4753114149510256,1936,256
12,2.018623119752324,0.3266213155139993,2118,256
13,0.5777977837879682,0.569451451996755,2112,256
14,0.39239459223584444,0.07353329246423601,2116,256
15,1.4452292943862959,0.3030905252583661,2087,256
16,0.3938845052098567,0.32427463181531535,2102,256
17,0.4041436815899651,0.0048659235955629265,2147,256
18,0.586460163189847,0.7239267467331486,2167,256
19,0.06700102019395651,0.1432895868421995,1995,256
20,0.1629520085652609,0.7673634949285226,2175,256
21,0.23848554829426902,0.027570390542116407,2057,256
22,1.292363934167066,0.9918280897828899,2134,256
23,2.4131658821717195,0.35282543373448405,2108,256
24,0.32246083291391986,0.3865925859856495,2025,256
25,2.1290978624041297,0.5694777757530404,2053,256
26,0.9237585339123502,0.2346887110155138,1933,256
27,0.365353712154567,0.9367008506318192,2081,256
28,0.15771397697620954,0.5557369677075992,2062,256
29,0.6766265678248302,0.022065311069112137,2153,256
30,2.5077339405200623,0.06307538060101991,2168,256
31,0.6171274243382655,0.11101940444221237,1975,256
32,1.2786000666611277,0.595852902895801,2042,256
33,0.3022159031782976,0.4034240314897388,1959,256
34,0.10227530725682067,0.48171066068326684,2002,256
35,0.4880890823603871,0.9124240493227819,2006,256
36,0.19248863486996648,0.2692699429524342,2158,256
37,0.061792870296506784,0.9206733534768483,2175,256
38,0.9569712502945652,0.35972270951211727,1965,256
39,1.3547724093117173,0.41448667760544433,2010,256
40,0.8986007613004093,0.49149830670955363,2173,256
41,0.2138349362053165,0.5885034812826039,1926,256
42,1.7208067459438607,0.6608240398478381,1981,256
43,0.3088273363298085,0.49360519675905945,1980,256
44,1.0666850668216956,0.8503273047892924,1936,256
45,2.2911968655533763,0.6783201992358705,1933,256
46,0.8402804167467753,0.7313010105540192,2138,256
47,0.30588000246541247,0.9302513581357539,2143,256
48,0.4955309939643064,0.574506908754291,2116,256
49,1.3583237153196113,0.05595121171549289,2018,256
50,0.9755205331554021,0.8397901490343992,1991,256
51,0.2504397422404423,0.7494389150020445,2023,256
52,0.175271692190341,0.7563727700034281,2002,256
53,0.13372809184068035,0.5241838853476567,2173,256
54,0.39930129864847225,0.5162440185178548,2169,256
55,0.5171225539411626,0.10336678757006379,2114,256
56,0.23183632266816404,0.18194364974963195,2145,256
57,0.8462905179576176,0.6672186773671518,1944,256
58,0.3337921383401116,0.8370067911343353,2111,256
59,2.975965055119458,0.8517350056877109,2027,256
60,4.576166482222482,0.23081872920788726,1963,256
61,0.03402312346640549,0.7579758212780687,2120,256
62,0.05434173119105165,0.7669520000484377,1922,256
63,0.7201973027227461,0.39569943935965046,2110,256
64,1.1825394483355438,0.6112059247225994,1958,256
65,0.696452037597731,0.15068605291996584,2156,256
66,1.1966001117725031,0.14241427570941112,1956,256
67,1.3924325018416714,0.7721108462318645,2074,256
68,0.9384454453340164,0.877205856257205,2048,256
69,0.2449829312354642,0.5337255838654507,2107,256
70,1.3893816380225255,0.4266120201351735,2022,256
71,0.7150461373181479,0.7011426942842843,2005,256
72,2.115940858304372,0.032250971611147206,2058,256
73,3.515679410669676,0.13040651578026785,1920,256
74,0.19747164103141418,0.00764143611371404,2015,256
75,0.756774730569483,0.9627525323792795,1988,256
76,0.7485385585025565,0.10725229649604962,1993,256
77,0.3441341746030881,0.03130986676857117,1949,256
78,0.19930601706023626,0.07329058860060644,2086,256
79,1.1328868192975294,0.5708672305020793,1977,256
80,0.27703660408301184,0.41697237396439923,2000,256
81,0.8116172455738668,0.06543274570236912,1969,256
82,0.4969190056060515,0.8969408564916044,2115,256
83,2.6049518536741347,0.13421585866414565,1990,256
84,0.8656005587074671,0.626599111759728,2022,256
85,0.12882120196091193,0.5841236354870091,2081,256
86,2.6393625727650116,0.7159011879430411,1965,256
87,1.6552995367058811,0.6294429040359799,2164,256
88,0.03195849122485819,0.881791636899943,2016,256
89,1.0403342794457786,0.2630083027167631,2079,256
90,0.21459829084233709,0.3692778893437423,2043,256
91,0.7921384597666894,0.8295900011308616,2026,256
92,1.765120590421615,0.20777965847074675,2111,256
93,1.8470105347606462,0.6788086875830103,1921,256
94,0.05117233616257595,0.18862300612550753,1936,256
95,0.05044309933064779,0.7866889078199364,2084,256
96,3.944360402243008,0.6671567982345561,2112,256
97,0.04293671629613005,0.7416049438884437,2153,256
98,0.1634074820799198,0.9795898738768695,1983,256
99,0.8742342433551104,0.7288049856125648,2140,256
100,0.30449920825244414,0.6243413249216246,2047,256
101,0.2571841500359272,0.4247776990564537,2112,256
102,0.22365801906432553,0.28376916696810917,2032,256
103,0.4955500195142893,0.5844756742536018,2121,256
104,0.5737764021330078,0.6130767445917898,2045,256
105,0.24343240439329125,0.6517246604044221,1979,256
106,0.03263029882094548,0.9948171247483985,2026,256
107,0.7828344041350399,0.7914851243142813,1988,256
108,0.0927428241312815,0.7907059914261624,2008,256
109,0.9053845890416827,0.9339013290749562,2084,256
110,0.94008921153571,0.6317378215408866,2068,256
111,0.7175439969246262,0.5288700032199226,1958,256
112,0.35772336944122424,0.18638419572193254,1954,256
113,0.05494739876970136,0.8951718084510862,2142,256
114,0.1727335685255733,0.773653339076347,2014,256
115,0.7806287935094609,0.34765370660882955,2146,256
116,2.1247515651805187,0.2729821401088175,2093,256
117,0.8828085984816495,0.23779279471382286,2047,256
118,0.16381034711880493,0.6930747037106021,2086,256
119,2.074752625111999,0.4906851007152303,2062,256
120,1.183034711378161,0.6529723092449982,2085,256
121,2.6992490802575553,0.7673669123719785,1976,256
122,0.3327647633792712,0.3836179415886328,1968,256
123,0.470963719888226,0.6284741846533967,2027,256
124,0.40590387820623586,0.3078072214091345,2060,256
125,1.548619903514686,0.18884019807448793,2068,256
126,0.8757776677898715,0.9394488254024718,2045,256
127,1.510146318998453,0.23904336022950867,2150,256
128,0.36203175186099956,0.23721463136707754,1999,256
129,0.18986385532643762,0.817164021512253,2003,256
130,3.0015198613767895,0.7357067495092005,1978,256
131,1.187134628626887,0.6817399924202927,2163,256
132,0.3151581784359284,0.5183651123658775,2175,256
133,2.0014866855874107,0.3614200174320191,2142,256
134,0.18607103896875363,0.3353321721083443,2169,256
135,1.5337194303656547,0.17773320215030353,2082,256
136,0.33048725082118025,0.5361060689339747,1943,256
137,1.0647951156887998,0.24824218551581578,2085,256
138,0.822461490496578,0.6947393310087439,2120,256
139,1.9177666754559162,0.7946583643899945,2021,256
140,0.15175114765662934,0.060228755465303374,2062,256
141,2.935913611636761,0.5716127816223763,2020,256
142,0.007297935814728728,0.9574954443876588,2155,256
143,4.28004931521389,0.363565723168921,1966,256
144,0.863967343345027,0.30375081977866647,1997,256
145,2.150052735575394,0.851454957592711,2120,256
146,0.8704672944926545,0.8438371026009083,2030,256
147,0.3382097264009571,0.6082308270534257,1922,256
148,0.44584420644370365,0.6915652171935338,2129,256
149,0.7703318625288043,0.015640283926339316,1985,256
150,0.14150394989199008,0.9786184670418869,2123,256
151,0.05974515430029672,0.2782285234303482,2059,256
152,0.5848913844734522,0.024304799202298444,1945,256
153,1.4413936449449192,0.17214963462160493,1959,256
154,0.0062301680041816744,0.270282803563595,2105,256
155,0.7765494336437855,0.400915896308377,1928,256
156,2.203089001834221,0.30543439326893496,1968,256
157,1.6675290576654207,0.6827212574452961,2089,256
158,0.3391276235820959,0.05234899032633111,2019,256
159,8.38209882218352,0.006476950617717803,2126,256
160,0.33818539357287,0.7113069134816572,2028,256
161,0.9094417988653528,0.39519842264956007,2069,256
162,0.2747417968522265,0.4391639398564221,2113,256
163,0.02983533362697253,0.9016912788165717,1970,256
164,0.8647365041434502,0.21308626478508041,1994,256
165,0.5751180161927045,0.38448893009083285,2136,256
166,1.637562639007905,0.21914193612276633,2145,256
167,0.45555922850998704,0.3143865184909381,1958,256
168,0.2022456200566879,0.1166318528725413,1959,256
169,0.8067453291626807,0.15132485581758892,2130,256
170,0.7085050695821429,0.21040592458347318,2036,256
171,0.19469439470928693,0.6847115900047142,1932,256
172,0.08460852925889227,0.46742476623406726,2092,256
173,0.8034096954413362,0.07283689488159728,2121,256
174,0.0707725467747121,0.362420145795077,1973,256
175,1.1507311615807376,0.01767923720420206,1947,256
176,2.0848525424840494,0.9083225231521416,2009,256
177,1.321805834760301,0.32720734852788036,2054,256
178,0.12049774617522448,0.9609049069209267,2002,256
179,0.5160430384625528,0.3604754263520281,2156,256
180,1.4403330857938794,0.28077444220193315,1992,256
181,0.7060887665221312,0.5496200851600433,2027,256
182,0.2469499827814157,0.9698123030206192,1968,256
183,0.5343472396324568,0.6971026959535147,1973,256
