seq,unit_dt,u_class,total_tokens,max_tokens
1,0.0003374835074218736,0.6851392704978697,2079,256
2,0.09663094741329228,0.5590676418089837,2112,256
3,1.946596916617576,0.1371857391891184,1967,256
4,4.486833470872794,0.9674078642682978,2165,256
5,9.501566434855359e-06,0.7605039567453268,2044,256
6,0.7178679805339834,0.4566453909058424,1963,256
7,9.316536357021698e-12,0.7592173055227683,2007,256
8,0.05384763394921498,0.6995912200090221,1979,256
9,0.013253485185424112,0.4970141703573053,1961,256
10,0.26968114493800427,0.2278290620723966,2096,256
11,0.6295903651923642,0.0674685522370379,2014,256
12,0.5344468664549517,0.8114583134622004,2127,256
13,0.35429154220182485,0.3589765192405063,2009,256
14,0.568000510317389,0.2871125819162324,1930,256
15,3.987493237460968e-05,0.0666525378608169,2073,256
16,4.0786165562912866e-05,0.4938385876432326,1954,256
17,0.6833280424946854,0.8198293251314918,1955,256
18,0.7442489683487168,0.4512453859781377,2069,256
19,2.5395543740589877,0.5821755889314929,2000,256
20,1.8051888694435963e-06,0.9501629981351364,2122,256
21,0.002592726449312021,0.8827152249733683,2005,256
22,0.7338749700480259,0.3301283822922289,2173,256
23,2.6346560811243567,0.0541166071831664,2108,256
24,0.6471092257362681,0.0677622930235973,2165,256
25,0.027871311514684315,0.9578385326105529,2173,256
26,0.0010227388105043143,0.9077020731284572,2101,256
27,0.004434022813689041,0.7410755241898433,2066,256
28,0.040371808411672386,0.0253647127442816,2077,256
29,0.014611456052105447,0.5504025156385927,1965,256
30,3.5415512361739583,0.2564841500413637,2043,256
31,1.1869971590919486e-07,0.7296981131555511,2099,256
32,8.430273235021852e-05,0.9052188499578572,1993,256
33,0.024492122301443254,0.7928856333098537,2037,256
34,1.8893949399082939,0.0078574556221567,2004,256
35,0.09087020658152634,0.8992425896797995,1948,256
36,0.9455572320280616,0.7421950897908307,1950,256
37,0.23287109735994996,0.0391517340838616,1943,256
38,0.020828434671598183,0.2351323068122651,1970,256
39,0.15160171399540182,0.3297814618253972,2008,256
40,0.16460012953661815,0.4334458899316266,2078,256
41,0.0006872035406438297,0.7080632694974391,2136,256
42,0.21147478392626692,0.9292624322582006,2088,256
43,1.8054882919900576e-05,0.6111673884731488,2092,256
44,1.8831770694567096,0.1170398153824558,2167,256
45,0.6172707414390459,0.0458194763522072,1982,256
46,0.0016745246553901232,0.5118470544608038,2009,256
47,0.64963465342567,0.5573183957337237,1972,256
48,0.011353232369590096,0.0685504150958915,2153,256
49,0.15509659158016859,0.642947620630499,2175,256
50,7.454113203287096e-08,0.7886239943941525,1977,256
51,0.22133527349151633,0.1972718464308434,2048,256
52,7.8220509220886285,0.8207384934027395,2034,256
53,0.02654933082096098,0.1811740654341046,2127,256
54,0.0414514746393525,0.8278903581730929,2097,256
55,0.0001414454782106635,0.2346737570747394,2024,256
56,0.002128320463362408,0.3167208758819109,1934,256
57,0.15232724898563885,0.6595064648564747,1972,256
58,0.2078827974418497,0.4999535453813768,1948,256
59,3.519986551269114e-05,0.6066691414765882,2130,256
60,0.9673070191686145,0.2024429859453232,1994,256
61,0.0018384432166082,0.6618684610134613,1977,256
62,0.8266979991979899,0.5278286396899822,1988,256
63,0.009208252872768158,0.8304453337400544,2070,256
64,0.7965805945144068,0.4659787960397,2146,256
65,2.2043621369313736e-06,0.8682609711710154,1941,256
66,0.0339769451761167,0.5544030186796942,2140,256
67,1.965632366952416,0.8400964859325091,2124,256
68,0.08155534370752857,0.6703816477653081,2136,256
69,0.3872273790918767,0.3831988877544227,2123,256
70,0.7059616928777019,0.0251313378113865,2022,256
71,0.24482449038732243,0.2783990924441876,2172,256
72,7.703149305226322,0.9855605485244374,2094,256
73,9.157469231137665e-07,0.4683285823187697,2109,256
74,0.6076126364747753,0.795552322577834,2137,256
75,6.786983514255084,0.4383112556260417,2101,256
76,0.012168809883623039,0.0427199081269016,2174,256
77,0.018463723252600088,0.1487400453150265,1989,256
78,0.366172114656073,0.2947737561694232,2070,256
79,0.047225422994896224,0.320749739674755,2100,256
80,0.06677226371202463,0.7232013776090258,2032,256
81,0.0006111824795272739,0.3765840556713414,1988,256
82,3.249222119070619,0.4314507229358199,2102,256
83,2.823947933147236,0.7534817474973667,2150,256
84,14.850035499964294,0.0522197046781434,1970,256
85,0.0004176272162412046,0.4217387975459601,2079,256
86,10.167754122907505,0.991518955209023,2133,256
87,0.20293554141767167,0.6396921968420629,2173,256
88,0.14511162768519226,0.2153918244004443,1929,256
89,0.04297545450105528,0.2490333168725581,1990,256
90,0.3817927958762521,0.970133556193573,2076,256
91,0.09746930785959153,0.4931226010286691,2034,256
92,7.871749278338961e-05,0.8274927713861082,1928,256
93,2.0157097531225743,0.991654727831135,1935,256
94,1.5132814222107214,0.6500597204455735,2039,256
95,4.687588702241154,0.1923413261096861,2000,256
96,0.09693941941986449,0.6427149129745977,1994,256
97,0.2864936244039519,0.1668010795320024,2055,256
