seq,unit_dt,u_class,total_tokens,max_tokens
1,0.06395139943296324,0.2988043589227197,2122,256
2,0.15372854896034793,0.08828771017570569,2041,256
3,0.09647657671907671,0.44576903769982057,2013,256
4,0.3644744477240751,0.2514470780350635,1943,256
5,1.4639201427929531,0.39329832314544455,2133,256
6,1.1116963904762907,0.6457738199975102,2022,256
7,1.7310464332895261,0.9893524833166376,1958,256
8,1.0214295039985266,0.9411025808622135,2154,256
9,0.02280736499799727,0.27870456994086734,2162,256
10,0.09424050808908736,0.9362985377274431,2067,256
11,0.4626147786438219,0.5193017795184875,2168,256
12,0.17261933393639994,0.7836253366981507,2001,256
13,1.909093573318244,0.862233208977925,2096,256
14,0.43727946350401997,0.0618797993869773,1937,256
15,2.420296143421127,0.3298567533172476,2116,256
16,2.8291591190432457,0.2135998884436925,2010,256
17,1.585403410539125,0.08340298578448302,2043,256
18,0.7503151826406526,0.8146147597017758,2120,256
19,0.9161257992970356,0.1836310697064787,2035,256
20,0.5188362019363144,0.7027798645644371,1984,256
21,0.02932175382243508,0.4339137489708863,2122,256
22,0.41620166370316514,0.2362687415913205,1971,256
23,2.8175261701881915,0.5779624997775001,2049,256
24,0.5993713150217579,0.18553806085543023,2013,256
25,0.376162279756655,0.008724713040324517,2134,256
26,1.83563844466506,0.9101047181320597,1956,256
27,0.6790918777080828,0.0430100130388823,2007,256
28,1.4587085285034131,0.7447738482283918,2092,256
29,0.041632738170384265,0.297674382910172,2093,256
30,0.5426038830290028,0.4828317562496369,1958,256
31,0.21081649879757888,0.7096580963740967,2032,256
32,0.01895713946409206,0.8647338513764153,2120,256
33,0.7653808382372351,0.9738019282100542,2006,256
34,1.544033278066305,0.3869493913014822,2164,256
35,1.189960918625848,0.8588481528027534,2004,256
36,3.83718540595447,0.04772743576514915,2154,256
37,1.643229967609896,0.22276416965125012,2120,256
38,0.6064726077920644,0.9229094943767039,1994,256
39,2.430986563587608,0.07760820648812705,1944,256
40,0.1202766456161443,0.6607842014117937,2109,256
41,0.16786764883416205,0.9462647629506501,2174,256
42,0.6578979393148097,0.28738934870460275,2095,256
43,0.7704699287808249,0.8301650936273596,2110,256
44,0.7878165988961034,0.6795681753805444,2105,256
45,0.31726533293757553,0.9262221300590678,2109,256
46,1.5781606668777133,0.5988081895396876,2101,256
47,1.9186519014522774,0.8259063830722823,1927,256
48,1.160145565693689,0.3597217807081038,2068,256
49,0.0623772506727411,0.4046976201859547,2082,256
50,0.4998806735096003,0.12214931303369281,2148,256
51,0.46475453198882966,0.18837052419963163,1948,256
52,3.597366106098301,0.8428560324310125,2149,256
53,2.419825601285998,0.4300925148683974,2047,256
54,2.0852835376707546,0.4252218991538431,2153,256
55,0.22338873801323386,0.38664096533252246,2118,256
56,0.16672976063192865,0.2600358786500142,2078,256
57,0.9891746540825358,0.7674647360386645,1957,256
58,2.5080254428104634,0.45261145528911495,1921,256
59,0.795926478962597,0.24201594387004977,1983,256
60,0.08105461366586979,0.7011456687644163,1988,256
61,0.8665611793699242,0.8111545905870655,1926,256
62,1.2341560459843213,0.6810098484793619,2077,256
63,0.5064911824390562,0.22968897775670372,2134,256
64,0.4103020576229007,0.7582448119630048,2107,256
65,0.16367085946439594,0.5755093391833385,2078,256
66,0.48070212729011197,0.09400431714551505,1979,256
67,1.3547173266151094,0.2852017816005774,2147,256
68,0.19177006542756697,0.44720097693440364,1947,256
69,1.2700059186806376,0.3275648914670216,1969,256
70,0.3041720073599616,0.45369821276541267,1998,256
71,0.2549017285457071,0.4833051222125073,2058,256
72,0.6271976931526062,0.6237943585015968,2053,256
73,2.13929204690018,0.4437522430238935,2058,256
74,0.1372165363597423,0.8032822444308955,1939,256
75,0.00535045791007473,0.75474708020895,2051,256
76,0.6229560938745521,0.9232340728655167,2059,256
77,0.33495879528264266,0.7195929658743644,2119,256
78,0.26114502694419134,0.15107810302094982,2042,256
79,0.10350579409710278,0.8841976427290739,2036,256
80,1.5033151307862407,0.014799701427164469,1945,256
81,0.3057833199424488,0.29683919591143637,2072,256
82,1.2191446278574771,0.9537803424863444,1948,256
83,1.3304864635847495,0.7929185407966974,2107,256
84,1.0129933000831977,0.13725904616434736,2073,256
85,0.7512596346755017,0.06948065228189138,2009,256
86,0.5940133767068656,0.3070631326627308,1960,256
87,0.5066110337575593,0.7850895722344822,2172,256
88,2.953432794832732,0.5071730125489011,2127,256
89,1.3554517997897284,0.6632738629918299,2108,256
90,1.1769370792060478,0.4838796273653476,2071,256
91,0.5168234375525699,0.09172360689590042,1968,256
92,0.2851927427639534,0.7740510788840739,2085,256
93,0.8614135112278233,0.8594628514975158,2099,256
94,1.533186438157801,0.6689732042383617,1940,256
95,0.4498482824982445,0.10103815631763269,2176,256
96,0.28514078169611,0.3448256995755894,1952,256
97,0.8335693332647466,0.9381961611690418,2100,256
98,1.939357534720139,0.31982668295348204,2084,256
99,0.2792046867801501,0.710920460985868,2067,256
100,0.8387029697337981,0.9308954878945341,2122,256
101,1.0496799380246093,0.07985342544083707,1927,256
102,2.5807682689441975,0.7077574989282359,2000,256
103,0.06931787676448002,0.6851462899403598,1980,256
104,0.10204825108584543,0.6258415149535689,2075,256
105,0.035709787891676406,0.5472873404213064,2132,256
106,0.22637591326946355,0.43926571075572507,2166,256
107,2.0892709745207654,0.4689336097222232,1947,256
108,0.5093406966821976,0.7469417868825516,2031,256
109,0.1264354884835955,0.2841090490696607,2027,256
110,0.0994406954591926,0.4683119319484632,1971,256
111,0.6452977073596754,0.9263809269988807,1956,256
112,0.30640554282296756,0.7969466528144993,1997,256
113,0.7829654114462377,0.7656801271162472,1920,256
114,0.980482971485217,0.5227667570315797,1980,256
115,0.9087559825756518,0.9309568602263362,1972,256
116,0.8330114253647015,0.21634257440800575,2012,256
117,1.4084823464223866,0.6937368546154656,1943,256
118,2.512941332888529,0.738871710586447,2145,256
119,1.8926884765965717,0.8753349373965809,1989,256
120,0.1294442295557342,0.09157750989460633,2039,256
121,0.8849235744133884,0.16214791858019784,2003,256
122,1.4903061409645957,0.925976656564528,2135,256
123,1.3015546432509832,0.5182894834467653,1965,256
124,0.962649033390557,0.4168896863896576,1925,256
125,0.44609336254316173,0.8792649022627803,1945,256
126,0.6553522193764993,0.6974542322726732,1976,256
127,0.683068659369127,0.6008791629589544,1964,256
128,0.46289957750942107,0.5891879690298839,2058,256
129,0.3707158302573923,0.6549424306611741,1961,256
130,1.5938822959887367,0.6955737017134462,2022,256
131,1.1052067705585034,0.8340027066684118,2161,256
132,0.06192161027246685,0.7501739640891263,1964,256
133,0.058961881467516325,0.9810913353662215,2162,256
134,0.7193150480685698,0.7173496098339617,2111,256
135,5.408780616972473,0.29674212429345825,1928,256
136,0.5732390096851832,0.5086877301736134,1954,256
137,0.611025597207421,0.6844872955564539,2167,256
138,0.9513035677912014,0.04529553713121193,2176,256
139,0.8605482084990014,0.6486277908309506,2044,256
140,2.3893296085824662,0.7080124234763958,2138,256
141,0.22504743052461687,0.7424118809103916,1961,256
142,0.9552462110237866,0.8164664318852247,2119,256
143,0.9329250924878963,0.11686623986983902,2155,256
144,0.8701614659017736,0.40784248386502375,2029,256
145,0.7003098978889403,0.16253931443012737,1934,256
146,1.1921182246207236,0.38530867452294204,1960,256
147,1.0503536428326257,0.7371275608561983,1998,256
148,0.3398172429693013,0.433008469716167,2093,256
149,0.7304044167200127,0.02126885055621963,1950,256
150,0.6038617243074818,0.31215633769570317,2055,256
151,0.40224710586401685,0.17449791692343974,2031,256
152,0.13720477943216652,0.20650865152502462,2034,256
153,0.032158635228291696,0.14625393023052513,2101,256
154,0.06473427928009097,0.13703331592619528,2065,256
155,0.43968106580258154,0.901048419712665,2135,256
156,1.3125745002227163,0.2699912876581587,1922,256
157,0.1472854462522301,0.21302122086330755,2132,256
158,1.6138394659280564,0.24555395967521043,2067,256
159,1.4963625992846383,0.19213779572629097,1934,256
160,1.268756353148369,0.9688806052531994,1938,256
161,2.641717636054319,0.8222653328045226,2128,256
162,1.2587729466783273,0.48940820395460316,2010,256
163,2.0055214355713056,0.3608013384715496,2122,256
164,0.5900321195857596,0.34524942209084875,1939,256
165,1.7201804983313806,0.22978407988791794,1952,256
166,1.825031754897825,0.9095859165758295,2093,256
167,0.16097256203960417,0.06741511750079499,1951,256
168,0.3440040419396668,0.752864202919231,2057,256
169,1.1185980231634334,0.6212868841364776,2041,256
170,0.05682890284218193,0.5927071260652637,2134,256
171,3.20367586520789,0.6269443820857821,1986,256
172,4.398423689759314,0.6339691019231869,2143,256
173,2.6001598328230258,0.8027766193937405,2006,256
174,0.6553108044830377,0.5135306447231779,1928,256
175,0.30078514784967697,0.018229275946059054,1975,256
176,1.4397384386716463,0.06600945860152974,1944,256
177,0.03706203958668948,0.7878239689861813,1993,256
178,0.17119541734572236,0.6571022655048757,2060,256
179,1.0924018138857523,0.34710792067065377,2069,256
180,2.4988218404185862,0.17863395453444486,1982,256
181,0.8151950535312124,0.398470716606672,2129,256
182,1.6880830216966767,0.30058154777563495,2059,256
183,0.7828382339108513,0.6229710227123294,1995,256
184,1.0653222269029499,0.5629237069950374,2031,256
185,0.38303134420596785,0.9593693349460614,1974,256
186,0.30895387521217954,0.7813182281225829,2125,256
187,0.014313461290957539,0.7358024976360716,2004,256
188,0.17097161109063483,0.0019047989539160426,2146,256
189,1.3939050817432028,0.756514726865685,2148,256
190,0.3452379429130087,0.5228491726437432,2118,256
191,0.17974391558380703,0.27749078596133314,2089,256
192,0.22519770404455708,0.3360224326252711,1982,256
193,0.2485012879360025,0.13620452805666938,2000,256
194,0.8709795949524195,0.6269938805557629,2064,256
195,0.7872840060027448,0.38320683848344017,2140,256
196,0.8530257949839826,0.24689057613352117,2124,256
197,1.1817453516391205,0.32173979325319035,1991,256
198,2.5347786952992712,0.6603722718324614,2035,256
199,0.0728382757286089,0.9676372159524016,1973,256
200,1.3059052664343898,0.5326779025734272,2137,256
201,3.1040903217617686,0.7926158295724154,2056,256
202,0.22203606219226912,0.18948696827106482,1984,256
203,1.6628715851593003,0.4231410931581526,1992,256
204,0.10658792633639849,0.5515632489537349,2023,256
205,0.0020702559978817915,0.39478922311964815,2075,256
206,0.5350231555382392,0.24490755881919923,2030,256
207,1.0010462630027397,0.33749662622145515,2078,256
208,1.172098302811404,0.4998917367761365,1950,256
209,0.10066724969861013,0.11971650084982965,2029,256
210,0.6076626995968064,0.47308666151339274,2137,256
211,1.6000070690158257,0.0958159876146365,2003,256
212,0.10916624453119737,0.7928637404495829,2064,256
213,0.013622251878284797,0.06439633877527462,2064,256
214,0.10947612308532763,0.5353367993926446,1959,256
215,3.703042257099063,0.06493746479163576,2165,256
216,1.3958166694730303,0.4410578244817215,1933,256
217,0.7362773062459138,0.675185978630963,2122,256
218,0.15834386494770422,0.3940306180992057,2147,256
219,0.18578408713326847,0.5835788238618155,1965,256
220,0.22447979057996356,0.6120570724487053,1929,256
221,1.670070580809415,0.6857033842907978,1959,256
222,2.624710725366887,0.29763918532090516,1950,256
223,0.3643521957000356,0.29817770588783377,2134,256
224,1.939953330673399,0.5098019738203173,2159,256
225,0.5290011180971291,0.8408201589868554,1975,256
226,0.5399740386473701,0.8646279675419833,1984,256
227,0.9057258792073396,0.7753345138285948,2076,256
228,0.3394712364418201,0.8692347440130228,2155,256
229,0.43420051934719917,0.1291549348459119,2147,256
230,1.6573757068994477,0.26985912342872975,1929,256
231,0.10582908156651906,0.324252858526784,2015,256
232,0.08020404119042525,0.6634515904280092,2163,256
233,0.21712122804178854,0.6707956951913281,2130,256
234,0.12505093379170482,0.22758206061943942,2052,256
235,0.920074628221586,0.8097735216432401,1997,256
236,0.37861633169783004,0.24379469744809812,2176,256
237,0.03984027253352204,0.2842314991065743,2123,256
238,1.964444731471017,0.1897354880534058,2023,256
239,0.27194478757895524,0.5509831740274939,2021,256
240,2.429116464463614,0.06723530258109645,2176,256
241,0.03442736597052942,0.894173356469408,2121,256
242,0.3557431986364392,0.6811841078822463,2141,256
243,2.0495387851575404,0.4728189854837501,2007,256
244,1.593242662594792,0.12543321645308336,2023,256
245,0.14349513402101566,0.5487476097325857,2070,256
246,0.6882178739196807,0.4888493633259825,2009,256
247,3.6085440970403257,0.00943350263193421,2002,256
248,0.4711146156844852,0.6354299454012755,2056,256
249,0.4282488268727676,0.7117092292380367,2015,256
250,0.011440468144590057,0.49815854700442075,2023,256
251,1.3443821821765836,0.7762099361708193,2020,256
252,0.14144844657402628,0.5338088821266243,2130,256
253,1.5749066594182388,0.3516454087235181,2097,256
254,0.6297416587115285,0.10984601842941788,2019,256
255,1.1800340618062641,0.20227338056358934,1957,256
256,0.9942563936494074,0.7519598669572974,2138,256
257,0.17985912402445542,0.19125776316381315,1961,256
258,0.7754399794568635,0.11971712414078794,2020,256
259,0.11734359436727182,0.3593736116948574,2080,256
260,0.048625208318487656,0.04878907541671118,2010,256
261,2.0534823722968896,0.8040519178395648,2165,256
262,0.00246783984563389,0.9619799905809123,1932,256
263,1.214587284467526,0.026785747518345393,1937,256
264,0.0787234611644586,0.878760474535043,1930,256
265,1.042150546146764,0.10697744323097957,2045,256
266,1.8433869623688686,0.8504607264453756,2122,256
267,0.07868724081476629,0.7017321039217121,2144,256
268,0.9564956498338335,0.46852897450963593,1979,256
269,1.1373702267661183,0.4828385975791091,2082,256
270,0.5547414264759182,0.39104220191810835,2154,256
271,2.0632403091831755,0.03691843092902125,2115,256
272,0.2943834825503482,0.0007269112018699619,1991,256
273,0.40007730528184005,0.5342552535975029,2137,256
274,1.181535300034708,0.26434960348149605,2134,256
275,0.19756593401572883,0.12117123613238434,2156,256
276,0.5613954511959817,0.265073152862514,2129,256
277,1.8540755768845072,0.5312942330849468,2166,256
