seq,unit_dt,u_class,total_tokens,max_tokens
1,0.1771235535164663,0.29519746373320954,2140,256
2,2.125688315767466,0.5089825850178417,1942,256
3,1.106442682500684,0.6587359861963037,2092,256
4,0.3615252802774657,0.20302621454274772,2027,256
5,1.0058171458066807,0.5158175479051497,2015,256
6,2.7561881735238085,0.46645591118068097,2097,256
7,1.1482041361800888,0.1478734423929038,1981,256
8,0.2451351403615938,0.9306049445435328,2089,256
9,0.5758340724223046,0.0011111994374156664,2116,256
10,0.10848454607114695,0.7702838034419305,1992,256
11,0.5617630662991194,0.16680466311468178,2102,256
12,0.25304954068328295,0.9164798948374685,1937,256
13,0.8548911452256932,0.8707746318254224,1963,256
14,1.5673325826116735,0.2194366494277774,2098,256
15,1.217119161842517,0.38971516714991583,2119,256
16,2.819431297487631,0.44752123080793527,1968,256
17,1.0346681918787173,0.36310388683359873,1996,256
18,0.5041887553395281,0.132235699840337,1983,256
19,2.3204008269168197,0.21053350836513718,2027,256
20,2.065192984989542,0.5410775866848347,2023,256
21,0.878606070018152,0.3949804947603478,2145,256
22,0.5182860924360317,0.23982981713999896,2162,256
23,1.8384358641568574,0.92355402271428,1955,256
24,0.8939406860971054,0.5517293457543577,2131,256
25,1.0817092141620408,0.205933443837368,2100,256
26,0.38237534848485105,0.11697155085469613,2162,256
27,1.6722142853266366,0.5592106826629486,2066,256
28,0.2048650332067984,0.24685281461958652,1975,256
29,0.34967838535468243,0.8349102987642184,2080,256
30,0.341205217990206,0.5756052545053533,2155,256
31,0.9018435712806165,0.23296573543583998,2133,256
32,0.34619068154994526,0.7922863527493645,2012,256
33,0.4366144569658697,0.8775068279831805,1980,256
34,2.974694617733769,0.018879247793762377,2012,256
35,1.3121807334148001,0.14563069256378802,2036,256
36,0.751491183899028,0.003207725196922584,1925,256
37,0.9669116463851205,0.16054402087418307,2113,256
38,1.5339574812905592,0.7120034702245073,2139,256
39,0.23852058891698533,0.3440006986962262,2112,256
40,0.11051791589247661,0.7571276197629019,2137,256
41,0.3531737571025477,0.05819087946375612,1972,256
42,0.6078226886175448,0.13660841820222014,1937,256
43,0.4702360969771254,0.010280537724000505,2064,256
44,0.8950357315412798,0.9954805344580541,2017,256
45,0.3684967881025053,0.11290621254353861,2152,256
46,0.26239597472926446,0.3760754861651393,1923,256
47,0.7455952769409533,0.5933446671103885,1995,256
48,1.671727523101715,0.10564045217218587,2040,256
49,0.07439697729832193,0.4362330144442442,1924,256
50,0.8402213553518104,0.49988575062426643,2017,256
51,3.093636061011514,0.45172420607894714,1947,256
52,0.7192800578334964,0.8605232505126531,2150,256
53,0.5575417584195229,0.864516520449078,1957,256
54,2.418326132199946,0.07095892137559989,2054,256
55,1.2041085786208836,0.7587150876939449,2007,256
56,0.8149471142383063,0.6762745369543895,2015,256
57,0.028232093210939915,0.8267899372302411,2088,256
58,0.14995134910841906,0.643506989331031,1949,256
59,0.28091257300414085,0.7239759598012437,2040,256
60,1.9310446815071025,0.2958960932457665,2171,256
61,1.2852625697571929,0.26862024790947747,2060,256
62,1.0974531307876172,0.3189081756290354,1989,256
63,0.9105004819867794,0.5777566481636749,2134,256
64,2.4253038743584017,0.4701463595723816,2056,256
65,0.7059475339481002,0.9763457301152346,1932,256
66,0.6564512676561797,0.1849702110798731,2137,256
67,1.1680187112154667,0.702273945352086,2119,256
68,0.3666023855094098,0.7559976532040841,2132,256
69,0.27541623833729856,0.6767385838143657,2145,256
70,0.2702565367550711,0.2834275928294002,2134,256
71,2.1786716047878616,0.5572613453483771,1954,256
72,2.098188405559228,0.9190229201015606,1974,256
73,1.1469249628751779,0.1601985485288383,1967,256
74,1.9071053200167267,0.09671266681929214,2064,256
75,2.8121793684775884,0.5163083580442245,1946,256
76,0.26878157171960876,0.36675035778348897,2039,256
77,1.5117148392814455,0.5462912182212749,1942,256
78,0.6201306535864478,0.1226843359759463,2024,256
79,2.569170539995695,0.060476220934377434,2114,256
80,1.6532690424949041,0.3499675708405481,1920,256
81,1.923724189769747,0.9399382442002816,1925,256
82,0.27268998098097125,0.9427880637090447,2163,256
83,0.25559000176552243,0.17863559236551596,1952,256
84,0.44173209329505647,0.4876273461339985,1945,256
85,0.12796947743882567,0.2282740238460612,2003,256
86,1.0196414613278189,0.18616554132978314,2119,256
87,0.06885324537847463,0.02900572502373644,2144,256
88,0.6341673832950221,0.622101831290747,2159,256
89,3.3456104089087244,0.04143173951270773,2083,256
90,0.6590798972647537,0.6584243831846258,1944,256
91,0.3689665760875443,0.5615446761842644,2130,256
92,1.1350530748903238,0.5689642537064707,2165,256
93,3.2960681227775197,0.6260752241282587,1943,256
94,2.1671575914480954,0.7213003175963573,2102,256
95,1.4467534453312283,0.8553311426137202,2135,256
96,1.5209222498208024,0.594118493738668,1931,256
97,0.11682880217059899,0.15970302611100118,2039,256
98,0.2606565885533363,0.5057065489429851,2163,256
99,2.1886920779723753,0.6349422181394703,2078,256
100,1.2171033859329887,0.9549321998842705,2166,256
101,1.0018842204285856,0.5118376176568055,2055,256
102,0.8267127902190821,0.05150584444544348,2011,256
