seq,unit_dt,u_class,tokens_hot,tokens_cold,max_tokens
1,0.1771235535164663,0.2951974637332095,3142,2140,256
2,2.125688315767466,0.5089825850178417,3057,1942,256
3,1.106442682500684,0.6587359861963037,3097,2092,256
4,0.3615252802774657,0.2030262145427477,3048,2027,256
5,1.0058171458066807,0.5158175479051497,3149,2015,256
6,2.7561881735238085,0.4664559111806809,3006,2097,256
7,1.1482041361800888,0.1478734423929038,3173,1981,256
8,0.2451351403615938,0.9306049445435328,3020,2089,256
9,0.5758340724223046,0.0011111994374156,3054,2116,256
10,0.1084845460711469,0.7702838034419305,3176,1992,256
11,0.5617630662991194,0.1668046631146817,3194,2102,256
12,0.2530495406832829,0.9164798948374684,3095,1937,256
13,0.8548911452256932,0.8707746318254224,3046,1963,256
14,1.5673325826116735,0.2194366494277774,3035,2098,256
15,1.217119161842517,0.3897151671499158,2962,2119,256
16,2.819431297487631,0.4475212308079352,3038,1968,256
17,1.0346681918787173,0.3631038868335987,3110,1996,256
18,0.5041887553395281,0.132235699840337,3049,1983,256
19,2.32040082691682,0.2105335083651371,3120,2027,256
20,2.065192984989542,0.5410775866848347,3095,2023,256
21,0.878606070018152,0.3949804947603478,2972,2145,256
22,0.5182860924360317,0.2398298171399989,2976,2162,256
23,1.8384358641568572,0.92355402271428,3099,1955,256
24,0.8939406860971054,0.5517293457543577,3189,2131,256
25,1.0817092141620408,0.205933443837368,3159,2100,256
26,0.382375348484851,0.1169715508546961,3091,2162,256
27,1.6722142853266366,0.5592106826629486,3026,2066,256
28,0.2048650332067984,0.2468528146195865,3151,1975,256
29,0.3496783853546824,0.8349102987642184,3094,2080,256
30,0.341205217990206,0.5756052545053533,2967,2155,256
31,0.9018435712806164,0.2329657354358399,3199,2133,256
32,0.3461906815499452,0.7922863527493645,3151,2012,256
33,0.4366144569658697,0.8775068279831805,2987,1980,256
34,2.974694617733769,0.0188792477937623,3054,2012,256
35,1.3121807334148,0.145630692563788,3185,2036,256
36,0.751491183899028,0.0032077251969225,3137,1925,256
37,0.9669116463851204,0.160544020874183,3066,2113,256
38,1.5339574812905592,0.7120034702245073,3025,2139,256
39,0.2385205889169853,0.3440006986962262,3140,2112,256
40,0.1105179158924766,0.7571276197629019,3122,2137,256
41,0.3531737571025477,0.0581908794637561,3039,1972,256
42,0.6078226886175448,0.1366084182022201,2956,1937,256
43,0.4702360969771254,0.0102805377240005,3168,2064,256
44,0.8950357315412798,0.995480534458054,3014,2017,256
45,0.3684967881025053,0.1129062125435386,3051,2152,256
46,0.2623959747292644,0.3760754861651393,3162,1923,256
47,0.7455952769409533,0.5933446671103885,3057,1995,256
48,1.671727523101715,0.1056404521721858,3045,2040,256
49,0.0743969772983219,0.4362330144442442,2961,1924,256
50,0.8402213553518104,0.4998857506242664,3064,2017,256
51,3.093636061011514,0.4517242060789471,3178,1947,256
52,0.7192800578334964,0.8605232505126531,3144,2150,256
53,0.5575417584195229,0.864516520449078,3135,1957,256
54,2.418326132199946,0.0709589213755998,2967,2054,256
55,1.2041085786208836,0.7587150876939449,3041,2007,256
56,0.8149471142383063,0.6762745369543895,3045,2015,256
57,0.0282320932109399,0.8267899372302411,2955,2088,256
58,0.149951349108419,0.643506989331031,3051,1949,256
59,0.2809125730041408,0.7239759598012437,3031,2040,256
60,1.9310446815071023,0.2958960932457665,3071,2171,256
61,1.2852625697571929,0.2686202479094774,3170,2060,256
62,1.0974531307876172,0.3189081756290354,3061,1989,256
63,0.9105004819867794,0.5777566481636749,3164,2134,256
64,2.4253038743584017,0.4701463595723816,3076,2056,256
65,0.7059475339481002,0.9763457301152346,2975,1932,256
66,0.6564512676561797,0.1849702110798731,2968,2137,256
67,1.1680187112154667,0.702273945352086,2991,2119,256
68,0.3666023855094098,0.7559976532040841,3184,2132,256
69,0.2754162383372985,0.6767385838143657,3004,2145,256
70,0.2702565367550711,0.2834275928294002,3052,2134,256
71,2.1786716047878616,0.5572613453483771,3055,1954,256
72,2.098188405559228,0.9190229201015606,2958,1974,256
73,1.146924962875178,0.1601985485288383,2944,1967,256
74,1.9071053200167267,0.0967126668192921,3007,2064,256
75,2.8121793684775884,0.5163083580442245,2959,1946,256
76,0.2687815717196087,0.3667503577834889,3031,2039,256
77,1.5117148392814457,0.5462912182212749,3099,1942,256
78,0.6201306535864478,0.1226843359759463,3192,2024,256
79,2.569170539995695,0.0604762209343774,3140,2114,256
80,1.653269042494904,0.3499675708405481,3064,1920,256
81,1.923724189769747,0.9399382442002816,2978,1925,256
82,0.2726899809809712,0.9427880637090448,2968,2163,256
83,0.2555900017655224,0.1786355923655159,3148,1952,256
84,0.4417320932950564,0.4876273461339985,3006,1945,256
85,0.1279694774388256,0.2282740238460612,3026,2003,256
86,1.0196414613278189,0.1861655413297831,2993,2119,256
87,0.0688532453784746,0.0290057250237364,3175,2144,256
88,0.6341673832950221,0.622101831290747,3036,2159,256
89,3.3456104089087244,0.0414317395127077,3173,2083,256
90,0.6590798972647537,0.6584243831846258,3102,1944,256
91,0.3689665760875443,0.5615446761842644,3137,2130,256
92,1.1350530748903238,0.5689642537064707,3109,2165,256
93,3.29606812277752,0.6260752241282587,3069,1943,256
94,2.1671575914480954,0.7213003175963573,3095,2102,256
95,1.4467534453312283,0.8553311426137202,2953,2135,256
96,1.5209222498208024,0.594118493738668,2960,1931,256
97,0.1168288021705989,0.1597030261110011,2956,2039,256
98,0.2606565885533363,0.5057065489429851,3151,2163,256
99,2.1886920779723757,0.6349422181394703,2964,2078,256
100,1.2171033859329887,0.9549321998842704,3059,2166,256
101,1.0018842204285856,0.5118376176568055,2975,2055,256
102,0.8267127902190821,0.0515058444454434,2955,2011,256
